 ,Area,XM,YM,Perim.,Major,Minor,Angle,Slice,MinThr,MaxThr
808,0,NaN,NaN,4536,NaN,NaN,0.000,808,228,255
809,0,NaN,NaN,4536,NaN,NaN,0.000,809,228,255
810,0,NaN,NaN,4536,NaN,NaN,0.000,810,228,255
811,0,NaN,NaN,4536,NaN,NaN,0.000,811,228,255
812,0,NaN,NaN,4536,NaN,NaN,0.000,812,228,255
813,0,NaN,NaN,4536,NaN,NaN,0.000,813,228,255
814,0,NaN,NaN,4536,NaN,NaN,0.000,814,228,255
815,0,NaN,NaN,4536,NaN,NaN,0.000,815,228,255
816,0,NaN,NaN,4536,NaN,NaN,0.000,816,228,255
817,1,0.500,5.500,4536,1.128,1.128,0.000,817,228,255
818,0,NaN,NaN,4536,NaN,NaN,0.000,818,228,255
819,0,NaN,NaN,4536,NaN,NaN,0.000,819,228,255
820,0,NaN,NaN,4536,NaN,NaN,0.000,820,228,255
821,0,NaN,NaN,4536,NaN,NaN,0.000,821,228,255
822,4,897.000,971.500,4536,4.514,1.128,0.000,822,228,255
823,0,NaN,NaN,4536,NaN,NaN,0.000,823,228,255
824,2,1.000,0.500,4536,2.257,1.128,0.000,824,228,255
825,0,NaN,NaN,4536,NaN,NaN,0.000,825,228,255
826,0,NaN,NaN,4536,NaN,NaN,0.000,826,228,255
827,1,0.500,971.500,4536,1.128,1.128,0.000,827,228,255
828,0,NaN,NaN,4536,NaN,NaN,0.000,828,228,255
829,0,NaN,NaN,4536,NaN,NaN,0.000,829,228,255
830,0,NaN,NaN,4536,NaN,NaN,0.000,830,228,255
831,0,NaN,NaN,4536,NaN,NaN,0.000,831,228,255
832,0,NaN,NaN,4536,NaN,NaN,0.000,832,228,255
833,0,NaN,NaN,4536,NaN,NaN,0.000,833,228,255
834,0,NaN,NaN,4536,NaN,NaN,0.000,834,228,255
835,0,NaN,NaN,4536,NaN,NaN,0.000,835,228,255
836,0,NaN,NaN,4536,NaN,NaN,0.000,836,228,255
