"time","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2022-06-22 20:32:00,4.43,20.047,24.882,31.151,28.598
2022-06-22 20:42:00,4.432,20.048,24.882,31.152,28.599
2022-06-22 20:52:00,4.429,20.048,24.882,31.157,28.598
2022-06-22 21:02:00,4.432,20.048,24.883,31.158,28.601
2022-06-22 21:12:00,4.429,20.048,24.883,31.159,28.603
2022-06-22 21:22:00,4.429,20.048,24.883,31.163,28.603
2022-06-22 21:32:00,4.426,20.046,24.885,31.163,28.607
2022-06-22 21:42:00,4.428,20.048,24.885,31.157,28.607
2022-06-22 21:52:00,4.425,20.048,24.883,31.151,28.611
2022-06-22 22:02:00,4.427,20.048,24.885,31.149,28.614
2022-06-22 22:12:00,4.437,20.05,24.887,31.145,28.619
2022-06-22 22:22:00,4.443,20.049,24.889,31.152,28.619
2022-06-22 22:32:00,4.438,20.048,24.885,31.155,28.619
2022-06-22 22:42:00,4.443,20.05,24.889,31.161,28.622
2022-06-22 22:52:00,4.429,20.049,24.891,31.17,28.622
2022-06-22 23:02:00,4.426,20.049,24.893,31.181,28.625
2022-06-22 23:12:00,4.428,20.05,24.892,31.187,28.627
2022-06-22 23:22:00,4.428,20.049,24.892,31.192,28.626
2022-06-22 23:32:00,4.428,20.051,24.894,31.192,28.625
2022-06-22 23:42:00,4.43,20.051,24.894,31.192,28.626
2022-06-22 23:52:00,4.43,20.051,24.895,31.193,28.627
2022-06-23 00:02:00,4.429,20.052,24.894,31.199,28.628
2022-06-23 00:12:00,4.429,20.052,24.895,31.199,28.629
2022-06-23 00:22:00,4.43,20.049,24.895,31.197,28.633
2022-06-23 00:32:00,4.43,20.048,24.897,31.2,28.634
2022-06-23 00:42:00,4.432,20.052,24.898,31.202,28.638
2022-06-23 00:52:00,4.437,20.052,24.9,31.202,28.639
2022-06-23 01:02:00,4.447,20.053,24.901,31.204,28.642
2022-06-23 01:12:00,4.442,20.053,24.903,31.212,28.641
2022-06-23 01:22:00,4.437,20.05,24.904,31.212,28.641
2022-06-23 01:32:00,4.436,20.052,24.905,31.213,28.643
2022-06-23 01:42:00,4.436,20.052,24.906,31.216,28.643
2022-06-23 01:52:00,4.436,20.051,24.909,31.216,28.643
2022-06-23 02:02:00,4.436,20.057,24.912,31.202,28.646
2022-06-23 02:12:00,4.448,20.056,24.915,31.202,28.647
2022-06-23 02:22:00,4.451,20.056,24.913,31.206,28.65
2022-06-23 02:32:00,4.451,20.059,24.917,31.207,28.653
2022-06-23 02:42:00,4.451,20.059,24.929,31.206,28.656
2022-06-23 02:52:00,4.452,20.059,24.929,31.206,28.657
2022-06-23 03:02:00,4.447,20.059,24.932,31.22,28.658
2022-06-23 03:12:00,4.453,20.06,24.933,31.225,28.659
2022-06-23 03:22:00,4.451,20.059,24.936,31.226,28.664
2022-06-23 03:32:00,4.453,20.061,24.935,31.228,28.667
2022-06-23 03:42:00,4.451,20.064,24.936,31.227,28.671
2022-06-23 03:52:00,4.453,20.063,24.937,31.227,28.673
2022-06-23 04:02:00,4.454,20.061,24.935,31.228,28.672
2022-06-23 04:12:00,4.451,20.06,24.935,31.226,28.671
2022-06-23 04:22:00,4.453,20.063,24.935,31.227,28.671
2022-06-23 04:32:00,4.45,20.06,24.932,31.227,28.671
2022-06-23 04:42:00,4.452,20.061,24.933,31.227,28.67
2022-06-23 04:52:00,4.452,20.061,24.931,31.226,28.669
2022-06-23 05:02:00,4.451,20.062,24.929,31.225,28.671
2022-06-23 05:12:00,4.451,20.059,24.928,31.227,28.67
2022-06-23 05:22:00,4.45,20.059,24.928,31.226,28.669
2022-06-23 05:32:00,4.452,20.059,24.929,31.226,28.669
2022-06-23 05:42:00,4.452,20.059,24.927,31.225,28.671
2022-06-23 05:52:00,4.451,20.059,24.928,31.225,28.669
2022-06-23 06:02:00,4.451,20.059,24.923,31.22,28.669
2022-06-23 06:12:00,4.451,20.058,24.924,31.219,28.668
2022-06-23 06:22:00,4.453,20.058,24.921,31.217,28.659
2022-06-23 06:32:00,4.451,20.057,24.919,31.217,28.662
2022-06-23 06:42:00,4.453,20.059,24.913,31.219,28.66
2022-06-23 06:52:00,4.453,20.056,24.916,31.217,28.66
2022-06-23 07:02:00,4.451,20.056,24.912,31.218,28.657
2022-06-23 07:12:00,4.453,20.056,24.913,31.213,28.655
2022-06-23 07:22:00,4.453,20.056,24.913,31.209,28.654
2022-06-23 07:32:00,4.454,20.056,24.914,31.206,28.648
2022-06-23 07:42:00,4.452,20.055,24.913,31.206,28.645
2022-06-23 07:52:00,4.459,20.055,24.911,31.206,28.644
2022-06-23 08:02:00,4.452,20.054,24.913,31.205,28.64
2022-06-23 08:12:00,4.445,20.055,24.913,31.204,28.64
2022-06-23 08:32:00,4.458,20.055,24.913,31.202,28.628
2022-06-23 08:52:00,4.448,20.055,24.908,31.201,28.616
2022-06-23 09:12:00,4.435,20.054,24.904,31.205,28.607
2022-06-23 09:32:00,4.423,20.054,24.901,31.205,28.599
2022-06-23 09:42:00,4.419,20.055,24.899,31.206,28.582
2022-06-23 09:52:00,4.421,20.055,24.897,31.203,28.584
2022-06-23 10:02:00,4.431,20.056,24.895,31.196,28.583
2022-06-23 10:12:00,4.43,20.052,24.893,31.154,28.581
2022-06-23 10:22:00,4.432,20.056,24.892,31.145,28.583
2022-06-23 10:32:00,4.444,20.053,24.889,31.063,28.584
2022-06-23 10:42:00,4.414,20.053,24.885,31.062,28.58
2022-06-23 10:52:00,4.34,20.053,24.88,31.072,28.552
2022-06-23 11:02:00,4.343,20.053,24.882,31.07,28.548
2022-06-23 11:12:00,4.36,20.052,24.878,31.069,28.547
2022-06-23 11:22:00,4.351,20.051,24.876,31.066,28.55
2022-06-23 11:32:00,4.355,20.05,24.875,31.007,28.537
2022-06-23 11:42:00,4.357,20.053,24.871,30.997,28.524
2022-06-23 11:52:00,4.337,20.05,24.833,30.997,28.517
2022-06-23 12:02:00,4.337,20.051,24.832,30.998,28.506
2022-06-23 12:12:00,4.255,20.053,24.828,30.998,28.504
2022-06-23 12:22:00,4.251,20.053,24.81,30.934,28.468
2022-06-23 12:32:00,4.167,20.044,24.792,30.918,28.467
2022-06-23 12:42:00,4.16,20.033,24.792,30.92,28.466
2022-06-23 12:52:00,4.16,20.032,24.782,30.921,28.462
2022-06-23 13:02:00,4.144,20.026,24.78,30.901,28.459
2022-06-23 13:12:00,4.139,20.011,24.789,30.906,28.453
2022-06-23 13:22:00,4.137,19.969,24.768,30.908,28.454
2022-06-23 13:32:00,4.135,19.963,24.769,30.839,28.452
2022-06-23 13:52:00,4.07,19.96,24.762,30.815,28.408
2022-06-23 14:02:00,4.03,19.954,24.741,30.792,28.395
2022-06-23 14:22:00,4.004,19.946,24.741,30.753,28.38
2022-06-23 14:32:00,3.987,19.942,24.728,30.752,28.371
2022-06-23 14:42:00,3.997,19.935,24.727,30.749,28.368
2022-06-23 14:52:00,4.001,19.937,24.722,30.744,28.36
2022-06-23 15:02:00,3.989,19.937,24.674,30.721,28.317
2022-06-23 15:12:00,3.987,19.905,24.575,30.677,28.311
2022-06-23 15:22:00,3.854,19.9,24.573,30.65,28.308
2022-06-23 15:32:00,3.854,19.89,24.575,30.635,28.295
2022-06-23 15:42:00,3.852,19.878,24.592,30.635,28.295
2022-06-23 15:52:00,3.847,19.877,24.588,30.635,28.295
2022-06-23 16:02:00,3.846,19.876,24.587,30.633,28.297
2022-06-23 16:12:00,3.843,19.875,24.589,30.631,28.294
2022-06-23 16:22:00,3.843,19.877,24.587,30.617,28.294
2022-06-23 16:32:00,3.838,19.876,24.587,30.618,28.294
2022-06-23 16:42:00,3.792,19.879,24.579,30.619,28.293
2022-06-23 16:52:00,3.79,19.877,24.572,30.617,28.293
2022-06-23 17:02:00,3.79,19.878,24.576,30.619,28.293
2022-06-23 17:12:00,3.792,19.878,24.576,30.618,28.294
2022-06-23 17:22:00,3.788,19.878,24.579,30.619,28.297
2022-06-23 17:32:00,3.788,19.877,24.579,30.617,28.294
2022-06-23 17:42:00,3.79,19.878,24.579,30.621,28.296
2022-06-23 17:52:00,3.79,19.88,24.582,30.62,28.295
2022-06-23 18:02:00,3.792,19.882,24.581,30.625,28.299
2022-06-23 18:12:00,3.791,19.879,24.581,30.628,28.297
2022-06-23 18:22:00,3.791,19.881,24.584,30.628,28.298
2022-06-23 18:32:00,3.791,19.881,24.584,30.628,28.3
2022-06-23 18:42:00,3.79,19.882,24.594,30.63,28.302
2022-06-23 18:52:00,3.793,19.882,24.597,30.632,28.301
2022-06-23 19:02:00,3.79,19.885,24.603,30.634,28.299
2022-06-23 19:12:00,3.793,19.886,24.61,30.636,28.299
2022-06-23 19:22:00,3.797,19.885,24.614,30.637,28.3
2022-06-23 19:32:00,3.797,19.888,24.609,30.642,28.3
2022-06-23 19:42:00,3.797,19.889,24.613,30.641,28.299
2022-06-23 19:52:00,3.793,19.887,24.614,30.643,28.3
2022-06-23 20:02:00,3.797,19.888,24.615,30.648,28.299
2022-06-23 20:12:00,3.797,19.887,24.613,30.649,28.3
2022-06-23 20:22:00,3.797,19.888,24.614,30.653,28.298
2022-06-23 20:32:00,3.792,19.888,24.617,30.657,28.297
2022-06-23 20:42:00,3.782,19.887,24.614,30.657,28.297
2022-06-23 20:52:00,3.803,19.887,24.619,30.656,28.297
2022-06-23 21:02:00,3.822,19.889,24.619,30.657,28.3
2022-06-23 21:12:00,3.829,19.889,24.624,30.66,28.3
2022-06-23 21:22:00,3.838,19.888,24.627,30.659,28.301
2022-06-23 21:32:00,3.84,19.887,24.626,30.66,28.302
2022-06-23 21:42:00,3.84,19.89,24.635,30.678,28.304
2022-06-23 21:52:00,3.854,19.896,24.637,30.693,28.302
2022-06-23 22:02:00,3.876,19.897,24.638,30.694,28.299
2022-06-23 22:12:00,3.876,19.897,24.638,30.694,28.3
2022-06-23 22:22:00,3.88,19.899,24.641,30.695,28.299
2022-06-23 22:32:00,3.882,19.902,24.64,30.698,28.301
2022-06-23 22:42:00,3.877,19.902,24.643,30.699,28.301
2022-06-23 22:52:00,3.877,19.906,24.644,30.699,28.3
2022-06-23 23:02:00,3.879,19.911,24.667,30.696,28.299
2022-06-23 23:12:00,3.876,19.91,24.672,30.717,28.301
2022-06-23 23:22:00,3.852,19.911,24.689,30.727,28.304
2022-06-23 23:32:00,3.859,19.928,24.696,30.739,28.303
2022-06-23 23:42:00,3.859,19.931,24.696,30.742,28.305
2022-06-23 23:52:00,3.859,19.931,24.696,30.744,28.308
2022-06-24 00:02:00,3.862,19.936,24.695,30.746,28.308
2022-06-24 00:12:00,3.897,19.94,24.725,30.75,28.308
2022-06-24 00:22:00,3.904,19.941,24.724,30.75,28.308
2022-06-24 00:32:00,3.916,19.953,24.732,30.814,28.307
2022-06-24 00:42:00,3.97,19.95,24.734,30.823,28.307
2022-06-24 00:52:00,3.996,19.95,24.737,30.833,28.308
2022-06-24 01:02:00,3.968,19.956,24.737,30.834,28.31
2022-06-24 01:12:00,3.975,19.956,24.737,30.835,28.312
2022-06-24 01:22:00,3.963,19.957,24.738,30.837,28.312
2022-06-24 01:32:00,3.956,19.959,24.737,30.838,28.313
2022-06-24 01:42:00,3.956,19.959,24.738,30.836,28.316
2022-06-24 01:52:00,3.965,19.957,24.737,30.838,28.325
2022-06-24 02:02:00,3.983,19.959,24.737,30.839,28.329
2022-06-24 02:12:00,3.99,19.965,24.738,30.882,28.334
2022-06-24 02:22:00,3.999,19.967,24.739,30.881,28.342
2022-06-24 02:32:00,3.995,19.968,24.74,30.881,28.352
2022-06-24 02:42:00,3.997,19.969,24.743,30.881,28.365
2022-06-24 02:52:00,3.996,19.967,24.743,30.882,28.374
2022-06-24 03:02:00,3.996,19.967,24.745,30.885,28.378
2022-06-24 03:12:00,3.998,19.976,24.776,30.893,28.388
2022-06-24 03:22:00,4.004,19.977,24.784,30.923,28.397
2022-06-24 03:32:00,4.086,19.991,24.788,30.924,28.41
2022-06-24 03:42:00,4.137,20.041,24.795,30.97,28.437
2022-06-24 03:52:00,4.142,20.036,24.784,30.969,28.443
2022-06-24 04:02:00,4.139,20.037,24.799,30.967,28.447
2022-06-24 04:12:00,4.255,20.048,24.797,30.976,28.454
2022-06-24 04:22:00,4.25,20.067,24.797,30.997,28.457
2022-06-24 04:32:00,4.254,20.069,24.802,31,28.462
2022-06-24 04:42:00,4.256,20.076,24.805,31.001,28.459
2022-06-24 04:52:00,4.255,20.079,24.812,31.012,28.457
2022-06-24 05:02:00,4.346,20.081,24.813,31.03,28.458
2022-06-24 05:12:00,4.386,20.085,24.813,31.032,28.457
2022-06-24 05:22:00,4.385,20.087,24.813,31.033,28.458
2022-06-24 05:32:00,4.385,20.087,24.812,31.031,28.462
2022-06-24 05:42:00,4.386,20.088,24.812,31.031,28.46
2022-06-24 05:52:00,4.384,20.088,24.812,31.029,28.461
2022-06-24 06:02:00,4.383,20.086,24.81,31.029,28.46
2022-06-24 06:12:00,4.378,20.089,24.809,31.028,28.461
2022-06-24 06:22:00,4.35,20.089,24.807,31.026,28.459
2022-06-24 06:32:00,4.334,20.089,24.807,31.02,28.458
2022-06-24 06:42:00,4.341,20.089,24.806,31.022,28.462
2022-06-24 06:52:00,4.341,20.087,24.808,31.021,28.46
2022-06-24 07:02:00,4.35,20.089,24.808,31.022,28.461
2022-06-24 07:12:00,4.348,20.094,24.809,31.03,28.459
2022-06-24 07:22:00,4.35,20.101,24.811,31.032,28.459
2022-06-24 07:32:00,4.349,20.109,24.811,31.033,28.464
2022-06-24 07:42:00,4.348,20.114,24.811,31.032,28.467
2022-06-24 07:52:00,4.348,20.112,24.81,31.035,28.465
2022-06-24 08:02:00,4.347,20.116,24.812,31.039,28.466
2022-06-24 08:12:00,4.346,20.117,24.813,31.042,28.468
2022-06-24 08:22:00,4.348,20.117,24.81,31.05,28.471
2022-06-24 08:32:00,4.35,20.117,24.811,31.049,28.473
2022-06-24 08:42:00,4.349,20.118,24.812,31.056,28.474
2022-06-24 08:52:00,4.353,20.119,24.813,31.068,28.474
2022-06-24 09:02:00,4.348,20.118,24.812,31.067,28.473
2022-06-24 09:12:00,4.353,20.118,24.813,31.067,28.472
2022-06-24 09:22:00,4.352,20.119,24.812,31.067,28.471
2022-06-24 09:32:00,4.35,20.118,24.815,31.068,28.471
2022-06-24 09:42:00,4.348,20.117,24.814,31.068,28.473
2022-06-24 09:52:00,4.349,20.116,24.815,31.07,28.473
2022-06-24 10:02:00,4.349,20.117,24.816,31.069,28.47
2022-06-24 10:12:00,4.349,20.119,24.816,31.066,28.47
2022-06-24 10:22:00,4.351,20.119,24.817,31.067,28.47
2022-06-24 10:32:00,4.351,20.118,24.815,31.063,28.47
2022-06-24 10:42:00,4.333,20.118,24.813,31.055,28.47
2022-06-24 10:52:00,4.332,20.119,24.814,31.056,28.469
2022-06-24 11:02:00,4.332,20.119,24.814,31.063,28.469
2022-06-24 11:12:00,4.332,20.119,24.815,31.056,28.468
2022-06-24 11:32:00,4.328,20.119,24.812,31.051,28.467
2022-06-24 12:12:00,4.332,20.12,24.813,31.045,28.466
2022-06-24 12:32:00,4.354,20.119,24.809,31.044,28.466
2022-06-24 12:42:00,4.354,20.117,24.811,31.051,28.467
2022-06-24 13:12:00,4.257,20.121,24.81,31.053,28.464
2022-06-24 13:32:00,4.257,20.12,24.813,31.053,28.465
2022-06-24 14:12:00,4.209,20.119,24.811,31.05,28.465
2022-06-24 14:22:00,4.254,20.119,24.812,31.039,28.464
2022-06-24 14:32:00,4.172,20.118,24.809,31.036,28.464
2022-06-24 14:42:00,4.133,20.118,24.797,31.039,28.464
2022-06-24 16:22:00,4.01,20.115,24.789,31.009,28.461
2022-06-24 16:52:00,4.009,20.117,24.79,31.011,28.46
2022-06-24 17:32:00,4.003,20.119,24.792,31.034,28.458
2022-06-24 17:52:00,4.005,20.12,24.793,31.035,28.456
2022-06-24 18:12:00,4.01,20.12,24.794,31.038,28.458
2022-06-24 18:32:00,4.012,20.118,24.793,31.041,28.457
2022-06-24 18:52:00,4.021,20.118,24.794,31.046,28.46
2022-06-24 19:12:00,4.026,20.122,24.799,31.048,28.461
2022-06-24 20:02:00,4.052,20.121,24.808,31.067,28.464
2022-06-24 20:22:00,4.059,20.117,24.812,31.068,28.465
2022-06-24 20:42:00,4.063,20.147,24.815,31.069,28.474
2022-06-24 21:12:00,4.189,20.228,24.882,31.166,28.508
2022-06-24 23:32:00,4.251,20.327,24.982,31.368,28.581
2022-06-25 00:12:00,4.448,20.454,25.055,31.438,28.622
2022-06-25 00:22:00,4.445,20.454,25.074,31.459,28.635
2022-06-25 00:32:00,4.447,20.452,25.078,31.457,28.637
2022-06-25 00:42:00,4.454,20.452,25.096,31.46,28.664
2022-06-25 00:52:00,4.599,20.452,25.1,31.472,28.687
2022-06-25 01:02:00,4.599,20.465,25.129,31.471,28.696
2022-06-25 01:12:00,4.603,20.47,25.132,31.469,28.701
2022-06-25 01:22:00,4.648,20.473,25.153,31.499,28.742
2022-06-25 01:32:00,4.643,20.476,25.195,31.53,28.749
2022-06-25 01:42:00,4.645,20.479,25.194,31.539,28.749
2022-06-25 01:52:00,4.642,20.487,25.194,31.546,28.757
2022-06-25 02:02:00,4.642,20.493,25.195,31.545,28.762
2022-06-25 02:12:00,4.644,20.496,25.193,31.548,28.769
2022-06-25 02:32:00,4.641,20.553,25.194,31.615,28.767
2022-06-25 02:42:00,4.643,20.549,25.197,31.644,28.772
2022-06-25 02:52:00,4.638,20.558,25.217,31.642,28.775
2022-06-25 03:02:00,4.642,20.566,25.224,31.647,28.774
2022-06-25 03:12:00,4.679,20.588,25.222,31.648,28.779
2022-06-25 03:22:00,4.637,20.596,25.22,31.638,28.782
2022-06-25 03:32:00,4.639,20.594,25.224,31.634,28.783
2022-06-25 03:42:00,4.641,20.607,25.223,31.631,28.782
2022-06-25 03:52:00,4.639,20.611,25.223,31.631,28.783
2022-06-25 04:02:00,4.636,20.619,25.224,31.634,28.783
2022-06-25 04:12:00,4.641,20.623,25.226,31.635,28.791
2022-06-25 04:22:00,4.638,20.62,25.226,31.635,28.794
2022-06-25 04:32:00,4.641,20.627,25.232,31.64,28.795
2022-06-25 04:42:00,4.638,20.63,25.237,31.64,28.807
2022-06-25 04:52:00,4.643,20.63,25.237,31.642,28.811
2022-06-25 05:02:00,4.638,20.635,25.239,31.642,28.811
2022-06-25 05:12:00,4.638,20.625,25.241,31.644,28.811
2022-06-25 05:22:00,4.64,20.625,25.246,31.641,28.813
2022-06-25 05:32:00,4.64,20.624,25.245,31.644,28.815
2022-06-25 05:42:00,4.64,20.627,25.246,31.644,28.816
2022-06-25 05:52:00,4.638,20.625,25.247,31.642,28.817
2022-06-25 06:02:00,4.64,20.626,25.244,31.642,28.817
2022-06-25 06:12:00,4.638,20.625,25.246,31.642,28.818
2022-06-25 06:22:00,4.639,20.626,25.245,31.644,28.817
2022-06-25 06:32:00,4.639,20.625,25.245,31.642,28.817
2022-06-25 06:42:00,4.639,20.626,25.244,31.642,28.817
2022-06-25 06:52:00,4.64,20.624,25.245,31.642,28.815
2022-06-25 07:02:00,4.64,20.623,25.246,31.644,28.814
2022-06-25 07:12:00,4.64,20.626,25.243,31.644,28.813
2022-06-25 07:22:00,4.64,20.623,25.243,31.645,28.814
2022-06-25 07:32:00,4.643,20.625,25.238,31.644,28.814
2022-06-25 07:42:00,4.646,20.622,25.236,31.645,28.813
2022-06-25 07:52:00,4.648,20.624,25.233,31.645,28.815
2022-06-25 08:02:00,4.651,20.623,25.233,31.646,28.812
2022-06-25 08:12:00,4.651,20.625,25.233,31.645,28.813
2022-06-25 08:22:00,4.651,20.624,25.231,31.645,28.814
2022-06-25 08:32:00,4.651,20.623,25.228,31.645,28.813
2022-06-25 08:42:00,4.654,20.621,25.226,31.645,28.813
2022-06-25 08:52:00,4.655,20.62,25.224,31.646,28.816
2022-06-25 09:02:00,4.658,20.621,25.223,31.645,28.813
2022-06-25 09:12:00,4.663,20.621,25.227,31.646,28.812
2022-06-25 09:22:00,4.62,20.62,25.232,31.643,28.811
2022-06-25 09:32:00,4.576,20.619,25.23,31.643,28.807
2022-06-25 09:42:00,4.553,20.621,25.23,31.64,28.794
2022-06-25 09:52:00,4.535,20.624,25.225,31.64,28.791
2022-06-25 10:02:00,4.43,20.621,25.198,31.637,28.792
2022-06-25 10:12:00,4.422,20.626,25.198,31.647,28.79
2022-06-25 10:22:00,4.42,20.619,25.197,31.646,28.78
2022-06-25 10:32:00,4.419,20.619,25.195,31.641,28.777
2022-06-25 10:42:00,4.419,20.608,25.192,31.564,28.766
2022-06-25 10:52:00,4.42,20.604,25.18,31.554,28.761
2022-06-25 11:02:00,4.341,20.6,25.152,31.546,28.762
2022-06-25 11:12:00,4.328,20.593,25.147,31.55,28.762
2022-06-25 11:22:00,4.351,20.555,25.134,31.543,28.748
2022-06-25 11:32:00,4.336,20.555,25.119,31.531,28.746
2022-06-25 11:42:00,4.255,20.556,25.09,31.526,28.745
2022-06-25 11:52:00,4.191,20.557,25.086,31.478,28.731
2022-06-25 12:02:00,4.168,20.556,25.089,31.478,28.706
2022-06-25 12:12:00,4.131,20.519,25.046,31.466,28.682
2022-06-25 12:22:00,4.14,20.518,25.048,31.463,28.639
2022-06-25 12:32:00,4.131,20.493,25.046,31.46,28.616
2022-06-25 12:42:00,4.143,20.486,25.025,31.455,28.617
2022-06-25 12:52:00,4.139,20.488,25.028,31.451,28.609
2022-06-25 13:02:00,4.132,20.485,25.023,31.45,28.612
2022-06-25 13:12:00,4.13,20.479,25.015,31.399,28.604
2022-06-25 13:22:00,4.081,20.483,25.01,31.399,28.602
2022-06-25 13:32:00,4.082,20.482,25.011,31.395,28.601
2022-06-25 13:42:00,4.085,20.469,25.002,31.389,28.569
2022-06-25 13:52:00,4.083,20.469,24.985,31.372,28.569
2022-06-25 14:02:00,4.067,20.458,24.971,31.376,28.558
2022-06-25 14:12:00,4.067,20.458,24.971,31.376,28.553
2022-06-25 14:22:00,3.996,20.457,24.929,31.366,28.546
2022-06-25 14:32:00,3.992,20.456,24.928,31.36,28.547
2022-06-25 14:42:00,3.997,20.456,24.921,31.292,28.547
2022-06-25 14:52:00,3.999,20.456,24.919,31.29,28.548
2022-06-25 15:02:00,3.999,20.457,24.919,31.29,28.547
2022-06-25 15:12:00,3.996,20.458,24.916,31.29,28.546
2022-06-25 15:22:00,3.998,20.459,24.916,31.291,28.55
2022-06-25 15:32:00,3.993,20.458,24.912,31.283,28.55
2022-06-25 15:42:00,3.985,20.459,24.901,31.284,28.55
2022-06-25 15:52:00,3.978,20.457,24.897,31.281,28.548
2022-06-25 16:02:00,3.981,20.459,24.895,31.282,28.548
2022-06-25 16:12:00,3.959,20.458,24.898,31.282,28.548
2022-06-25 16:22:00,3.961,20.458,24.895,31.282,28.548
2022-06-25 16:32:00,3.963,20.459,24.895,31.283,28.548
2022-06-25 16:42:00,3.965,20.458,24.896,31.282,28.548
2022-06-25 16:52:00,3.986,20.458,24.895,31.283,28.548
2022-06-25 17:02:00,3.985,20.458,24.897,31.285,28.549
2022-06-25 17:12:00,3.985,20.458,24.897,31.282,28.549
2022-06-25 17:22:00,3.986,20.459,24.897,31.282,28.547
2022-06-25 17:32:00,3.988,20.46,24.894,31.284,28.549
2022-06-25 17:42:00,3.988,20.458,24.896,31.284,28.549
2022-06-25 17:52:00,3.988,20.457,24.895,31.285,28.548
2022-06-25 18:02:00,3.988,20.459,24.898,31.285,28.548
2022-06-25 18:12:00,3.987,20.456,24.899,31.288,28.549
2022-06-25 18:22:00,3.987,20.46,24.901,31.287,28.548
2022-06-25 18:32:00,3.987,20.458,24.902,31.287,28.549
2022-06-25 18:42:00,3.987,20.459,24.902,31.289,28.551
2022-06-25 18:52:00,3.986,20.46,24.907,31.289,28.55
2022-06-25 19:02:00,3.991,20.457,24.91,31.291,28.55
2022-06-25 19:12:00,3.991,20.459,24.911,31.291,28.551
2022-06-25 19:22:00,3.991,20.458,24.916,31.292,28.55
2022-06-25 19:32:00,3.988,20.459,24.92,31.293,28.551
2022-06-25 19:42:00,3.988,20.458,24.925,31.295,28.551
2022-06-25 19:52:00,3.988,20.458,24.927,31.297,28.554
2022-06-25 20:02:00,3.988,20.458,24.927,31.297,28.553
2022-06-25 20:12:00,3.985,20.46,24.925,31.302,28.553
2022-06-25 20:22:00,3.985,20.458,24.926,31.307,28.556
2022-06-25 20:32:00,3.983,20.458,24.926,31.312,28.553
2022-06-25 20:42:00,3.98,20.458,24.926,31.322,28.557
2022-06-25 20:52:00,3.978,20.456,24.931,31.34,28.557
2022-06-25 21:02:00,3.978,20.457,24.934,31.353,28.557
2022-06-25 21:12:00,3.961,20.459,24.94,31.377,28.559
2022-06-25 21:22:00,3.965,20.459,24.957,31.377,28.559
2022-06-25 21:32:00,3.965,20.457,24.96,31.373,28.56
2022-06-25 21:42:00,3.963,20.457,24.958,31.374,28.563
2022-06-25 21:52:00,3.966,20.459,24.961,31.374,28.564
2022-06-25 22:02:00,3.963,20.459,24.961,31.372,28.564
2022-06-25 22:12:00,3.961,20.459,24.963,31.372,28.566
2022-06-25 22:22:00,3.963,20.461,24.965,31.373,28.567
2022-06-25 22:32:00,3.987,20.46,24.967,31.374,28.569
2022-06-25 22:42:00,3.987,20.461,24.972,31.374,28.57
2022-06-25 22:52:00,3.977,20.458,24.974,31.374,28.571
2022-06-25 23:02:00,3.977,20.461,24.974,31.374,28.571
2022-06-25 23:12:00,3.967,20.462,24.976,31.38,28.573
2022-06-25 23:22:00,3.964,20.462,24.987,31.38,28.574
2022-06-25 23:32:00,3.967,20.461,24.987,31.382,28.574
2022-06-25 23:42:00,3.974,20.464,25.002,31.38,28.575
2022-06-25 23:52:00,3.976,20.467,25.002,31.38,28.575
2022-06-26 00:02:00,3.978,20.47,25.003,31.38,28.577
2022-06-26 00:12:00,3.983,20.468,25.007,31.384,28.578
2022-06-26 00:22:00,3.99,20.469,25.008,31.385,28.579
2022-06-26 00:32:00,3.992,20.469,25.007,31.386,28.578
2022-06-26 00:42:00,3.994,20.472,25.008,31.386,28.579
2022-06-26 00:52:00,3.996,20.472,25.01,31.386,28.578
2022-06-26 01:02:00,3.996,20.473,25.011,31.385,28.582
2022-06-26 01:12:00,3.996,20.476,25.02,31.385,28.583
2022-06-26 01:22:00,3.996,20.478,25.022,31.385,28.583
2022-06-26 01:32:00,3.996,20.482,25.019,31.387,28.587
2022-06-26 01:42:00,3.993,20.479,25.021,31.385,28.588
2022-06-26 01:52:00,3.993,20.482,25.02,31.387,28.587
2022-06-26 02:02:00,3.993,20.484,25.021,31.387,28.588
2022-06-26 02:12:00,3.993,20.485,25.023,31.388,28.587
2022-06-26 02:32:00,3.988,20.484,25.039,31.398,28.586
2022-06-26 02:42:00,3.992,20.488,25.041,31.4,28.588
2022-06-26 02:52:00,3.99,20.49,25.044,31.4,28.6
2022-06-26 03:02:00,3.992,20.491,25.047,31.399,28.603
2022-06-26 03:22:00,3.999,20.49,25.052,31.4,28.605
2022-06-26 03:32:00,4.001,20.494,25.053,31.4,28.606
2022-06-26 03:42:00,3.999,20.495,25.052,31.401,28.607
2022-06-26 03:52:00,4.001,20.497,25.057,31.423,28.608
2022-06-26 04:02:00,4.001,20.548,25.081,31.426,28.608
2022-06-26 04:12:00,4.004,20.545,25.081,31.426,28.611
2022-06-26 04:32:00,4.042,20.546,25.083,31.426,28.612
2022-06-26 04:42:00,4.04,20.545,25.079,31.423,28.608
