"time","Fs_418","Fs_584","Fs_114","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2023-11-02 12:02:00,10.8225,10.4426666666667,17.856,26.6885,43.8536666666667,9.2105,36.1235,13.0826666666667,25.2103333333333,26.2771666666667,30.5725,20.824,14.814,35.7982,31.6341666666667,32.1443333333333,33.5886666666667,21.698
2023-11-02 13:02:00,10.8191666666667,10.445,17.8556666666667,26.6853333333333,43.8606,9.20983333333333,36.1131666666667,13.077,25.2011666666667,26.2775,30.5736666666667,20.8236666666667,14.8131666666667,35.8008333333333,31.6315,32.1863333333333,33.5935,21.699
2023-11-02 14:02:00,10.821,10.4451666666667,17.8561666666667,26.687,43.8693333333333,9.21133333333333,36.116,13.0778333333333,25.1996666666667,26.2756666666667,30.5678333333333,20.826,14.8131666666667,35.797,31.6325,32.1955,33.6005,21.7003333333333
2023-11-02 15:02:00,10.8243333333333,10.4451666666667,17.8561666666667,26.6861666666667,43.837,9.211,36.1233333333333,13.0795,25.1985,26.2756666666667,30.5601666666667,20.8293333333333,14.8128,35.8,31.6303333333333,32.202,33.5994,21.704
2023-11-02 16:02:00,10.8256666666667,10.4461666666667,17.856,26.693,43.8328333333333,9.211,36.1288333333333,13.0811666666667,25.2058333333333,26.2746666666667,30.5575,20.8385,14.8116666666667,35.7976666666667,31.632,32.1998333333333,33.6028333333333,21.7071666666667
2023-11-02 17:02:00,10.8248333333333,10.446,17.8548333333333,26.692,43.8481666666667,9.21133333333333,36.136,13.0845,25.1965,26.2753333333333,30.5576666666667,20.8348333333333,14.81,35.7973333333333,31.6313333333333,32.2004,33.603,21.7075
2023-11-02 18:02:00,10.8273333333333,10.4466666666667,17.855,26.693,43.8611666666667,9.211,36.1381666666667,13.086,25.1961666666667,26.2756666666667,30.56,20.8378333333333,14.8088333333333,35.7975,31.6301666666667,32.196,33.60325,21.7086666666667
2023-11-02 19:02:00,10.8286,10.4476666666667,17.8495,26.6928333333333,43.8623333333333,9.211,36.1375,13.0886666666667,25.1948333333333,26.2732,30.5631666666667,20.8381666666667,14.8078333333333,35.7936666666667,31.6301666666667,32.1973333333333,33.603,21.7105
2023-11-02 20:02:00,10.8283333333333,10.4498333333333,17.8481666666667,26.6935,43.8633333333333,9.21133333333333,36.1378333333333,13.0905,25.1943333333333,26.2731666666667,30.5663333333333,20.838,14.8076666666667,35.7936666666667,31.63,32.2001666666667,33.602,21.7095
2023-11-02 21:02:00,10.8298333333333,10.4496666666667,17.8453333333333,26.6943333333333,43.859,9.21083333333333,36.1405,13.0923333333333,25.1943333333333,26.2728333333333,30.5651666666667,20.838,14.808,35.7921666666667,31.6296666666667,32.2003333333333,33.6028,21.7098333333333
2023-11-02 22:02:00,10.8305,10.4533333333333,17.8431666666667,26.6928333333333,43.8635,9.21033333333333,36.144,13.0928333333333,25.1938333333333,26.272,30.5641666666667,20.8348333333333,14.8071666666667,35.7925,31.6291666666667,32.202,33.6023333333333,21.7103333333333
2023-11-02 23:02:00,10.8315,10.4588333333333,17.842,26.6922,43.8585,9.211,36.147,13.0878333333333,25.1941666666667,26.2711666666667,30.5633333333333,20.8351666666667,14.8063333333333,35.791,31.6276666666667,32.2018333333333,33.6033333333333,21.7103333333333
