"time","Ap_618","Ap_39","Ap_540","Ap_116"
2022-11-11 00:46:00,33.866,26.327,29.759,19.607
2022-11-11 00:56:00,33.867,26.326,29.759,19.608
2022-11-11 01:06:00,33.868,26.326,29.757,19.608
2022-11-11 01:16:00,33.868,26.325,29.758,19.607
2022-11-11 01:26:00,33.866,26.326,29.758,19.609
2022-11-11 01:36:00,33.868,26.326,29.76,19.608
2022-11-11 01:46:00,33.868,26.328,29.756,19.608
2022-11-11 01:56:00,33.868,26.313,29.767,19.61
2022-11-11 02:06:00,33.866,26.327,29.76,19.608
2022-11-11 02:16:00,33.867,26.325,29.758,19.608
2022-11-11 02:26:00,33.867,26.325,29.758,19.608
2022-11-11 02:36:00,33.866,26.328,29.758,19.608
2022-11-11 02:46:00,33.867,26.326,29.758,19.607
2022-11-11 02:56:00,33.867,26.326,29.76,19.609
2022-11-11 03:06:00,33.867,26.326,29.76,19.609
2022-11-11 03:16:00,33.867,26.326,29.76,19.611
2022-11-11 03:26:00,33.868,26.324,29.76,19.609
2022-11-11 03:36:00,33.869,26.328,29.761,19.609
2022-11-11 03:46:00,33.869,26.328,29.76,19.609
2022-11-11 03:56:00,33.868,26.326,29.758,19.609
2022-11-11 04:06:00,33.868,26.326,29.758,19.609
2022-11-11 04:16:00,33.867,26.331,29.758,19.609
2022-11-11 04:26:00,33.868,26.326,29.761,19.61
2022-11-11 04:36:00,33.868,26.33,29.757,19.607
2022-11-11 04:46:00,33.865,26.327,29.76,19.61
2022-11-11 04:56:00,33.867,26.327,29.76,19.607
2022-11-11 05:06:00,33.867,26.329,29.757,19.61
2022-11-11 05:16:00,33.867,26.321,29.757,19.605
2022-11-11 05:26:00,33.867,26.326,29.76,19.61
2022-11-11 05:36:00,33.869,26.325,29.761,19.608
2022-11-11 05:46:00,33.868,26.327,29.761,19.608
2022-11-11 05:56:00,33.868,26.33,29.758,19.61
2022-11-11 06:06:00,33.868,26.327,29.758,19.608
2022-11-11 06:16:00,33.867,26.327,29.759,19.6
2022-11-11 06:26:00,33.868,26.324,29.758,19.608
2022-11-11 06:36:00,33.867,26.327,29.759,19.609
2022-11-11 06:46:00,33.869,26.328,29.765,19.607
2022-11-11 06:56:00,33.867,26.326,29.761,19.603
2022-11-11 07:06:00,33.867,26.326,29.761,19.595
2022-11-11 07:16:00,33.862,26.328,29.758,19.595
2022-11-11 07:26:00,33.862,26.328,29.758,19.599
2022-11-11 07:36:00,33.862,26.33,29.759,19.598
2022-11-11 07:46:00,33.862,26.327,29.761,19.599
2022-11-11 07:56:00,33.86,26.32,29.759,19.598
2022-11-11 08:06:00,33.859,26.326,29.761,19.598
2022-11-11 08:16:00,33.859,26.323,29.761,19.598
2022-11-11 08:26:00,33.861,26.324,29.758,19.599
2022-11-11 08:36:00,33.86,26.325,29.759,19.597
2022-11-11 08:46:00,33.862,26.324,29.759,19.599
2022-11-11 08:56:00,33.859,26.322,29.757,19.6
2022-11-11 09:06:00,33.859,26.326,29.758,19.598
2022-11-11 09:16:00,33.858,26.324,29.758,19.599
2022-11-11 09:26:00,33.859,26.325,29.758,19.596
2022-11-11 09:36:00,33.858,26.324,29.759,19.596
2022-11-11 09:46:00,33.86,26.323,29.758,19.595
2022-11-11 09:56:00,33.86,26.322,29.757,19.595
2022-11-11 10:06:00,33.862,26.32,29.757,19.599
2022-11-11 10:16:00,33.862,26.314,29.758,19.597
2022-11-11 10:26:00,33.862,26.319,29.759,19.599
2022-11-11 10:36:00,33.861,26.316,29.757,19.598
2022-11-11 10:46:00,33.862,26.318,29.758,19.599
2022-11-11 10:56:00,33.863,26.319,29.758,19.598
2022-11-11 11:06:00,33.86,26.319,29.758,19.599
2022-11-11 11:16:00,33.863,26.321,29.756,19.599
2022-11-11 11:26:00,33.863,26.318,29.756,19.596
2022-11-11 11:36:00,33.861,26.319,29.758,19.605
2022-11-11 11:46:00,33.862,26.32,29.756,19.606
2022-11-11 11:56:00,33.858,26.321,29.757,19.598
2022-11-11 12:06:00,33.857,26.317,29.758,19.598
2022-11-11 12:16:00,33.855,26.301,29.758,19.603
2022-11-11 12:26:00,33.855,26.311,29.757,19.602
2022-11-11 12:36:00,33.852,26.305,29.756,19.602
2022-11-11 12:46:00,33.854,26.3,29.759,19.604
2022-11-11 12:56:00,33.849,26.304,29.758,19.599
2022-11-11 13:06:00,33.849,26.302,29.757,19.599
2022-11-11 13:16:00,33.847,26.3,29.758,19.599
2022-11-11 13:26:00,33.848,26.297,29.758,19.606
2022-11-11 13:36:00,33.844,26.295,29.757,19.603
2022-11-11 13:46:00,33.845,26.294,29.756,19.606
2022-11-11 13:56:00,33.843,26.292,29.756,19.605
2022-11-11 14:06:00,33.843,26.289,29.756,19.605
2022-11-11 14:16:00,33.844,26.287,29.756,19.601
2022-11-11 14:26:00,33.844,26.285,29.757,19.608
2022-11-11 14:36:00,33.844,26.286,29.756,19.596
2022-11-11 14:46:00,33.844,26.282,29.755,19.608
2022-11-11 14:56:00,33.844,26.283,29.753,19.61
2022-11-11 15:06:00,33.843,26.283,29.755,19.608
2022-11-11 15:16:00,33.844,26.285,29.757,19.611
2022-11-11 15:26:00,33.844,26.285,29.757,19.608
2022-11-11 15:36:00,33.842,26.286,29.76,19.609
2022-11-11 15:46:00,33.844,26.283,29.762,19.607
2022-11-11 15:56:00,33.843,26.283,29.761,19.608
2022-11-11 16:06:00,33.841,26.284,29.761,19.607
2022-11-11 16:16:00,33.843,26.282,29.76,19.606
2022-11-11 16:26:00,33.838,26.286,29.755,19.606
2022-11-11 16:36:00,33.834,26.282,29.761,19.608
2022-11-11 16:46:00,33.833,26.284,29.758,19.61
2022-11-11 16:56:00,33.838,26.286,29.762,19.611
2022-11-11 17:06:00,33.83,26.284,29.76,19.607
2022-11-11 17:16:00,33.834,26.282,29.759,19.6
2022-11-11 17:26:00,33.841,26.279,29.758,19.599
2022-11-11 17:36:00,33.836,26.276,29.759,19.598
2022-11-11 17:46:00,33.835,26.275,29.756,19.599
2022-11-11 17:56:00,33.835,26.275,29.756,19.594
2022-11-11 18:06:00,33.838,26.275,29.758,19.594
2022-11-11 18:16:00,33.837,26.274,29.762,19.597
2022-11-11 18:26:00,33.837,26.277,29.756,19.588
2022-11-11 18:36:00,33.837,26.278,29.761,19.594
2022-11-11 18:46:00,33.834,26.275,29.762,19.599
2022-11-11 18:56:00,33.835,26.277,29.761,19.593
2022-11-11 19:06:00,33.835,26.279,29.762,19.596
2022-11-11 19:16:00,33.835,26.275,29.762,19.6
2022-11-11 19:26:00,33.834,26.275,29.761,19.602
2022-11-11 19:36:00,33.837,26.278,29.761,19.601
2022-11-11 19:46:00,33.836,26.276,29.76,19.597
2022-11-11 19:56:00,33.838,26.275,29.761,19.591
2022-11-11 20:06:00,33.836,26.277,29.761,19.59
2022-11-11 20:16:00,33.835,26.276,29.763,19.594
2022-11-11 20:26:00,33.837,26.284,29.762,19.597
2022-11-11 20:36:00,33.837,26.277,29.759,19.595
2022-11-11 20:46:00,33.837,26.28,29.762,19.592
2022-11-11 20:56:00,33.831,26.279,29.761,19.596
2022-11-11 21:06:00,33.831,26.279,29.76,19.595
2022-11-11 21:16:00,33.833,26.28,29.76,19.595
2022-11-11 21:26:00,33.833,26.28,29.76,19.599
2022-11-11 21:36:00,33.832,26.281,29.76,19.598
2022-11-11 21:46:00,33.831,26.281,29.762,19.599
2022-11-11 21:56:00,33.833,26.281,29.76,19.6
2022-11-11 22:06:00,33.832,26.275,29.762,19.601
2022-11-11 22:16:00,33.832,26.276,29.76,19.597
2022-11-11 22:26:00,33.833,26.276,29.763,19.6
2022-11-11 22:36:00,33.833,26.277,29.759,19.595
2022-11-11 22:46:00,33.834,26.278,29.761,19.596
2022-11-11 22:56:00,33.834,26.277,29.761,19.595
2022-11-11 23:06:00,33.834,26.281,29.761,19.597
2022-11-11 23:16:00,33.834,26.28,29.761,19.598
2022-11-11 23:26:00,33.836,26.282,29.76,19.598
2022-11-11 23:36:00,33.835,26.28,29.76,19.598
2022-11-11 23:46:00,33.837,26.278,29.76,19.596
2022-11-11 23:56:00,33.837,26.278,29.761,19.596
2022-11-12 00:06:00,33.836,26.278,29.761,19.595
2022-11-12 00:16:00,33.835,26.277,29.76,19.596
2022-11-12 00:26:00,33.835,26.278,29.758,19.594
2022-11-12 00:36:00,33.836,26.278,29.76,19.595
2022-11-12 00:46:00,33.839,26.278,29.759,19.593
2022-11-12 00:56:00,33.836,26.276,29.759,19.588
2022-11-12 01:06:00,33.839,26.278,29.76,19.587
2022-11-12 01:16:00,33.84,26.282,29.759,19.587
2022-11-12 01:26:00,33.839,26.282,29.76,19.587
2022-11-12 01:36:00,33.841,26.284,29.758,19.588
2022-11-12 01:46:00,33.843,26.285,29.761,19.589
2022-11-12 01:56:00,33.846,26.285,29.761,19.591
2022-11-12 02:06:00,33.844,26.281,29.762,19.59
2022-11-12 02:16:00,33.845,26.287,29.762,19.59
2022-11-12 02:26:00,33.843,26.286,29.761,19.592
2022-11-12 02:36:00,33.842,26.285,29.76,19.591
2022-11-12 02:46:00,33.843,26.287,29.759,19.591
2022-11-12 02:56:00,33.843,26.291,29.761,19.591
2022-11-12 03:06:00,33.844,26.289,29.762,19.591
2022-11-12 03:16:00,33.847,26.29,29.761,19.593
2022-11-12 03:26:00,33.845,26.287,29.761,19.594
2022-11-12 03:36:00,33.845,26.287,29.762,19.594
2022-11-12 03:46:00,33.847,26.292,29.764,19.594
2022-11-12 03:56:00,33.845,26.291,29.762,19.596
2022-11-12 04:06:00,33.846,26.288,29.763,19.597
2022-11-12 04:16:00,33.845,26.291,29.762,19.596
2022-11-12 04:26:00,33.846,26.29,29.762,19.597
2022-11-12 04:36:00,33.847,26.289,29.761,19.595
2022-11-12 04:46:00,33.848,26.293,29.762,19.596
2022-11-12 04:56:00,33.849,26.294,29.762,19.598
2022-11-12 05:06:00,33.85,26.293,29.761,19.597
2022-11-12 05:16:00,33.853,26.293,29.762,19.597
2022-11-12 05:26:00,33.854,26.293,29.76,19.599
2022-11-12 05:36:00,33.854,26.294,29.76,19.597
2022-11-12 05:46:00,33.856,26.294,29.761,19.598
2022-11-12 05:56:00,33.856,26.3,29.764,19.599
2022-11-12 06:06:00,33.856,26.298,29.761,19.597
2022-11-12 06:16:00,33.858,26.302,29.764,19.601
2022-11-12 06:26:00,33.859,26.298,29.761,19.6
2022-11-12 06:36:00,33.859,26.304,29.763,19.601
2022-11-12 06:46:00,33.858,26.301,29.761,19.602
2022-11-12 06:56:00,33.857,26.303,29.762,19.599
2022-11-12 07:06:00,33.858,26.309,29.762,19.6
2022-11-12 07:16:00,33.858,26.312,29.762,19.6
2022-11-12 07:26:00,33.857,26.311,29.762,19.602
2022-11-12 07:36:00,33.858,26.311,29.764,19.602
2022-11-12 07:46:00,33.856,26.313,29.762,19.603
2022-11-12 07:56:00,33.858,26.313,29.763,19.603
2022-11-12 08:06:00,33.858,26.318,29.762,19.602
2022-11-12 08:16:00,33.858,26.319,29.763,19.598
2022-11-12 08:26:00,33.859,26.318,29.76,19.599
2022-11-12 08:36:00,33.862,26.319,29.763,19.598
2022-11-12 08:46:00,33.86,26.321,29.763,19.597
2022-11-12 08:56:00,33.861,26.322,29.761,19.592
2022-11-12 09:06:00,33.861,26.32,29.759,19.593
2022-11-12 09:16:00,33.86,26.32,29.761,19.591
2022-11-12 09:26:00,33.862,26.321,29.757,19.59
2022-11-12 09:36:00,33.862,26.32,29.756,19.59
2022-11-12 09:46:00,33.862,26.32,29.754,19.588
2022-11-12 09:56:00,33.863,26.322,29.754,19.591
2022-11-12 10:06:00,33.86,26.321,29.754,19.59
2022-11-12 10:16:00,33.862,26.32,29.756,19.591
2022-11-12 10:26:00,33.861,26.32,29.755,19.591
2022-11-12 10:36:00,33.859,26.323,29.755,19.593
2022-11-12 10:46:00,33.857,26.318,29.756,19.592
2022-11-12 10:56:00,33.858,26.325,29.753,19.592
2022-11-12 11:06:00,33.859,26.322,29.757,19.591
2022-11-12 11:16:00,33.857,26.322,29.756,19.591
2022-11-12 11:26:00,33.858,26.321,29.757,19.591
2022-11-12 11:36:00,33.857,26.321,29.754,19.59
2022-11-12 11:46:00,33.86,26.322,29.756,19.591
2022-11-12 11:56:00,33.857,26.322,29.754,19.592
2022-11-12 12:06:00,33.858,26.322,29.755,19.591
2022-11-12 12:16:00,33.859,26.323,29.756,19.592
2022-11-12 12:26:00,33.857,26.321,29.755,19.591
2022-11-12 12:36:00,33.855,26.322,29.755,19.592
2022-11-12 12:46:00,33.853,26.323,29.755,19.591
2022-11-12 12:56:00,33.852,26.32,29.756,19.591
2022-11-12 13:06:00,33.851,26.321,29.757,19.591
2022-11-12 13:16:00,33.85,26.321,29.756,19.59
2022-11-12 13:26:00,33.85,26.319,29.754,19.593
2022-11-12 13:36:00,33.849,26.32,29.755,19.593
2022-11-12 13:46:00,33.848,26.32,29.755,19.591
2022-11-12 13:56:00,33.848,26.32,29.754,19.591
2022-11-12 14:06:00,33.85,26.318,29.754,19.592
2022-11-12 14:16:00,33.848,26.318,29.755,19.592
2022-11-12 14:26:00,33.848,26.318,29.753,19.592
2022-11-12 14:36:00,33.848,26.319,29.754,19.592
2022-11-12 14:46:00,33.85,26.317,29.758,19.592
2022-11-12 14:56:00,33.85,26.317,29.756,19.593
2022-11-12 15:06:00,33.85,26.315,29.756,19.591
2022-11-12 15:16:00,33.853,26.316,29.757,19.591
2022-11-12 15:26:00,33.853,26.314,29.756,19.593
2022-11-12 15:36:00,33.854,26.315,29.756,19.591
2022-11-12 15:46:00,33.851,26.315,29.756,19.593
2022-11-12 15:56:00,33.851,26.315,29.755,19.593
2022-11-12 16:06:00,33.853,26.313,29.755,19.593
2022-11-12 16:16:00,33.854,26.314,29.756,19.594
2022-11-12 16:26:00,33.855,26.313,29.755,19.594
2022-11-12 16:36:00,33.855,26.315,29.756,19.593
2022-11-12 16:46:00,33.854,26.314,29.755,19.594
2022-11-12 16:56:00,33.857,26.314,29.755,19.595
2022-11-12 17:06:00,33.855,26.312,29.756,19.598
2022-11-12 17:16:00,33.853,26.311,29.756,19.599
2022-11-12 17:26:00,33.853,26.303,29.758,19.599
2022-11-12 17:36:00,33.851,26.303,29.759,19.598
2022-11-12 17:46:00,33.85,26.303,29.758,19.6
2022-11-12 17:56:00,33.849,26.303,29.759,19.6
2022-11-12 18:06:00,33.851,26.302,29.759,19.601
2022-11-12 18:16:00,33.848,26.302,29.76,19.601
2022-11-12 18:26:00,33.844,26.301,29.761,19.603
2022-11-12 18:36:00,33.849,26.299,29.761,19.602
2022-11-12 18:46:00,33.844,26.295,29.761,19.602
2022-11-12 18:56:00,33.845,26.294,29.761,19.601
2022-11-12 19:06:00,33.845,26.295,29.762,19.6
2022-11-12 19:16:00,33.844,26.294,29.761,19.601
2022-11-12 19:26:00,33.845,26.293,29.761,19.6
2022-11-12 19:46:00,33.844,26.292,29.762,19.6
2022-11-12 19:56:00,33.844,26.292,29.762,19.602
2022-11-12 20:06:00,33.844,26.292,29.761,19.601
2022-11-12 20:16:00,33.842,26.293,29.76,19.6
2022-11-12 20:26:00,33.84,26.292,29.763,19.601
2022-11-12 20:36:00,33.842,26.293,29.761,19.599
2022-11-12 20:46:00,33.839,26.292,29.761,19.599
2022-11-12 20:56:00,33.837,26.293,29.762,19.599
2022-11-12 21:06:00,33.839,26.29,29.761,19.597
2022-11-12 21:16:00,33.838,26.291,29.762,19.595
2022-11-12 21:26:00,33.837,26.29,29.763,19.597
2022-11-12 21:36:00,33.838,26.293,29.761,19.598
2022-11-12 21:46:00,33.838,26.292,29.761,19.598
2022-11-12 21:56:00,33.836,26.294,29.762,19.6
2022-11-12 22:06:00,33.837,26.294,29.761,19.601
2022-11-12 22:16:00,33.837,26.292,29.761,19.596
2022-11-12 22:26:00,33.837,26.291,29.76,19.596
2022-11-12 22:36:00,33.837,26.291,29.762,19.597
2022-11-12 22:46:00,33.838,26.291,29.762,19.596
2022-11-12 22:56:00,33.838,26.289,29.762,19.597
2022-11-12 23:06:00,33.838,26.293,29.762,19.598
2022-11-12 23:16:00,33.836,26.294,29.761,19.597
2022-11-12 23:26:00,33.838,26.292,29.762,19.599
2022-11-12 23:36:00,33.837,26.292,29.762,19.599
2022-11-12 23:46:00,33.836,26.294,29.76,19.599
2022-11-12 23:56:00,33.837,26.293,29.76,19.598
2022-11-13 00:06:00,33.837,26.293,29.761,19.597
2022-11-13 00:16:00,33.838,26.295,29.763,19.599
2022-11-13 00:26:00,33.837,26.294,29.761,19.596
2022-11-13 00:36:00,33.838,26.293,29.763,19.599
2022-11-13 00:46:00,33.837,26.293,29.762,19.598
2022-11-13 00:56:00,33.837,26.293,29.762,19.598
2022-11-13 01:06:00,33.839,26.294,29.762,19.598
2022-11-13 01:16:00,33.839,26.293,29.762,19.597
2022-11-13 01:26:00,33.838,26.291,29.762,19.6
2022-11-13 01:36:00,33.839,26.293,29.761,19.599
2022-11-13 01:46:00,33.837,26.293,29.76,19.599
2022-11-13 01:56:00,33.838,26.292,29.761,19.599
2022-11-13 02:06:00,33.84,26.291,29.761,19.599
2022-11-13 02:16:00,33.838,26.291,29.762,19.595
2022-11-13 02:26:00,33.839,26.291,29.762,19.598
2022-11-13 02:36:00,33.838,26.288,29.761,19.595
2022-11-13 02:46:00,33.837,26.289,29.761,19.594
2022-11-13 02:56:00,33.839,26.291,29.76,19.592
2022-11-13 03:06:00,33.84,26.292,29.763,19.593
2022-11-13 03:16:00,33.84,26.291,29.762,19.593
2022-11-13 03:26:00,33.84,26.29,29.761,19.592
2022-11-13 03:36:00,33.84,26.289,29.762,19.593
2022-11-13 03:46:00,33.84,26.29,29.761,19.592
2022-11-13 03:56:00,33.841,26.289,29.762,19.594
2022-11-13 04:06:00,33.84,26.292,29.761,19.591
2022-11-13 04:16:00,33.841,26.292,29.762,19.592
2022-11-13 04:26:00,33.84,26.291,29.761,19.591
2022-11-13 04:36:00,33.843,26.292,29.762,19.593
2022-11-13 04:46:00,33.844,26.292,29.76,19.592
2022-11-13 04:56:00,33.844,26.294,29.761,19.592
2022-11-13 05:06:00,33.845,26.295,29.762,19.592
2022-11-13 05:16:00,33.846,26.294,29.762,19.594
2022-11-13 05:26:00,33.846,26.294,29.761,19.594
2022-11-13 05:36:00,33.847,26.295,29.761,19.594
2022-11-13 05:46:00,33.847,26.295,29.761,19.595
2022-11-13 05:56:00,33.848,26.294,29.763,19.595
2022-11-13 06:06:00,33.847,26.294,29.761,19.597
2022-11-13 06:16:00,33.851,26.3,29.761,19.595
2022-11-13 06:26:00,33.849,26.298,29.763,19.596
2022-11-13 06:36:00,33.85,26.299,29.764,19.596
2022-11-13 06:46:00,33.85,26.298,29.762,19.597
2022-11-13 06:56:00,33.848,26.3,29.76,19.597
2022-11-13 07:06:00,33.849,26.3,29.762,19.596
2022-11-13 07:16:00,33.85,26.301,29.762,19.596
2022-11-13 07:26:00,33.85,26.301,29.762,19.597
2022-11-13 07:36:00,33.85,26.3,29.761,19.597
2022-11-13 07:46:00,33.85,26.302,29.762,19.597
2022-11-13 07:56:00,33.851,26.299,29.762,19.597
2022-11-13 08:06:00,33.851,26.299,29.762,19.598
2022-11-13 08:16:00,33.851,26.303,29.763,19.598
2022-11-13 08:26:00,33.851,26.305,29.763,19.596
2022-11-13 08:36:00,33.851,26.304,29.763,19.598
2022-11-13 08:46:00,33.851,26.304,29.763,19.598
2022-11-13 08:56:00,33.85,26.306,29.762,19.598
2022-11-13 09:06:00,33.85,26.309,29.762,19.596
2022-11-13 09:16:00,33.853,26.31,29.761,19.596
2022-11-13 09:26:00,33.855,26.315,29.762,19.596
2022-11-13 09:36:00,33.854,26.314,29.763,19.594
2022-11-13 09:46:00,33.855,26.319,29.762,19.592
2022-11-13 09:56:00,33.856,26.321,29.76,19.594
2022-11-13 10:06:00,33.858,26.322,29.76,19.587
2022-11-13 10:16:00,33.859,26.317,29.76,19.587
2022-11-13 10:26:00,33.858,26.323,29.76,19.587
2022-11-13 10:36:00,33.858,26.325,29.759,19.588
2022-11-13 10:46:00,33.859,26.322,29.759,19.589
2022-11-13 10:56:00,33.859,26.324,29.757,19.591
2022-11-13 11:06:00,33.857,26.324,29.755,19.59
2022-11-13 11:16:00,33.858,26.321,29.754,19.588
2022-11-13 11:26:00,33.86,26.323,29.755,19.588
2022-11-13 11:36:00,33.86,26.322,29.753,19.589
2022-11-13 11:46:00,33.86,26.324,29.755,19.59
2022-11-13 11:56:00,33.858,26.322,29.755,19.59
2022-11-13 12:06:00,33.86,26.325,29.755,19.589
2022-11-13 12:16:00,33.861,26.324,29.754,19.588
2022-11-13 12:26:00,33.86,26.323,29.755,19.59
2022-11-13 12:36:00,33.862,26.324,29.757,19.589
2022-11-13 12:46:00,33.857,26.322,29.762,19.591
2022-11-13 12:56:00,33.859,26.323,29.762,19.594
2022-11-13 13:06:00,33.86,26.32,29.764,19.593
2022-11-13 13:16:00,33.858,26.318,29.762,19.591
2022-11-13 13:26:00,33.86,26.316,29.762,19.591
2022-11-13 13:36:00,33.857,26.314,29.762,19.593
2022-11-13 13:46:00,33.858,26.315,29.763,19.594
2022-11-13 13:56:00,33.858,26.316,29.762,19.596
2022-11-13 14:06:00,33.858,26.316,29.762,19.594
2022-11-13 14:16:00,33.857,26.327,29.763,19.596
2022-11-13 14:26:00,33.856,26.325,29.762,19.595
2022-11-13 14:36:00,33.853,26.323,29.762,19.598
2022-11-13 14:46:00,33.853,26.315,29.761,19.594
2022-11-13 14:56:00,33.851,26.315,29.761,19.597
2022-11-13 15:06:00,33.854,26.31,29.761,19.595
2022-11-13 15:16:00,33.852,26.309,29.763,19.595
2022-11-13 15:26:00,33.853,26.306,29.763,19.598
2022-11-13 15:36:00,33.854,26.307,29.761,19.596
2022-11-13 15:46:00,33.854,26.303,29.761,19.596
2022-11-13 15:56:00,33.854,26.298,29.762,19.592
2022-11-13 16:06:00,33.859,26.312,29.761,19.595
2022-11-13 16:16:00,33.858,26.31,29.764,19.595
2022-11-13 16:26:00,33.857,26.315,29.763,19.595
2022-11-13 16:36:00,33.858,26.32,29.763,19.596
2022-11-13 16:46:00,33.857,26.326,29.762,19.595
2022-11-13 16:56:00,33.859,26.33,29.762,19.595
2022-11-13 17:06:00,33.859,26.331,29.763,19.599
2022-11-13 17:16:00,33.857,26.33,29.762,19.602
2022-11-13 17:26:00,33.859,26.331,29.763,19.601
2022-11-13 17:36:00,33.86,26.333,29.764,19.602
2022-11-13 17:46:00,33.859,26.332,29.762,19.601
2022-11-13 17:56:00,33.865,26.329,29.764,19.601
2022-11-13 18:06:00,33.862,26.33,29.764,19.6
2022-11-13 18:16:00,33.863,26.331,29.766,19.602
2022-11-13 18:26:00,33.864,26.332,29.766,19.601
2022-11-13 18:36:00,33.863,26.334,29.766,19.605
2022-11-13 18:46:00,33.863,26.329,29.765,19.606
2022-11-13 18:56:00,33.864,26.33,29.766,19.606
2022-11-13 19:06:00,33.862,26.33,29.766,19.604
2022-11-13 19:16:00,33.863,26.328,29.764,19.606
2022-11-13 19:26:00,33.863,26.33,29.765,19.606
2022-11-13 19:36:00,33.863,26.33,29.763,19.606
2022-11-13 19:46:00,33.863,26.332,29.76,19.608
2022-11-13 19:56:00,33.863,26.334,29.76,19.608
2022-11-13 20:06:00,33.868,26.334,29.76,19.608
2022-11-13 20:16:00,33.865,26.332,29.76,19.608
2022-11-13 20:26:00,33.865,26.334,29.759,19.606
2022-11-13 20:36:00,33.865,26.332,29.761,19.608
2022-11-13 20:46:00,33.866,26.336,29.761,19.61
2022-11-13 20:56:00,33.866,26.334,29.764,19.61
2022-11-13 21:06:00,33.864,26.333,29.765,19.612
2022-11-13 21:16:00,33.865,26.331,29.765,19.612
2022-11-13 21:26:00,33.865,26.332,29.764,19.613
2022-11-13 21:36:00,33.863,26.33,29.764,19.612
2022-11-13 21:46:00,33.863,26.33,29.764,19.613
2022-11-13 21:56:00,33.866,26.334,29.765,19.613
2022-11-13 22:06:00,33.865,26.332,29.765,19.613
2022-11-13 22:16:00,33.865,26.331,29.764,19.613
2022-11-13 22:26:00,33.863,26.329,29.764,19.613
2022-11-13 22:36:00,33.866,26.33,29.762,19.613
2022-11-13 22:46:00,33.864,26.33,29.765,19.614
2022-11-13 22:56:00,33.866,26.33,29.763,19.614
2022-11-13 23:06:00,33.865,26.332,29.765,19.614
2022-11-13 23:16:00,33.867,26.331,29.767,19.613
2022-11-13 23:26:00,33.867,26.331,29.764,19.613
2022-11-13 23:36:00,33.865,26.334,29.767,19.611
2022-11-13 23:46:00,33.865,26.331,29.767,19.611
2022-11-13 23:56:00,33.863,26.331,29.767,19.611
2022-11-14 00:06:00,33.864,26.33,29.768,19.611
2022-11-14 00:16:00,33.864,26.328,29.768,19.611
2022-11-14 00:26:00,33.867,26.328,29.765,19.612
2022-11-14 00:36:00,33.871,26.33,29.769,19.612
2022-11-14 00:46:00,33.868,26.329,29.768,19.614
2022-11-14 00:56:00,33.871,26.329,29.769,19.611
2022-11-14 01:16:00,33.872,26.332,29.769,19.613
2022-11-14 01:26:00,33.87,26.331,29.77,19.613
2022-11-14 01:36:00,33.873,26.329,29.77,19.614
2022-11-14 01:46:00,33.873,26.331,29.77,19.614
2022-11-14 01:56:00,33.873,26.334,29.772,19.612
2022-11-14 02:06:00,33.873,26.331,29.769,19.61
2022-11-14 02:16:00,33.873,26.333,29.769,19.614
2022-11-14 02:26:00,33.875,26.333,29.769,19.614
2022-11-14 02:36:00,33.874,26.333,29.772,19.618
2022-11-14 02:46:00,33.874,26.339,29.773,19.618
2022-11-14 02:56:00,33.875,26.337,29.771,19.62
2022-11-14 03:06:00,33.875,26.339,29.771,19.615
2022-11-14 03:16:00,33.875,26.339,29.773,19.615
2022-11-14 03:26:00,33.877,26.339,29.774,19.615
2022-11-14 03:36:00,33.877,26.338,29.772,19.613
2022-11-14 03:46:00,33.88,26.338,29.773,19.615
2022-11-14 03:56:00,33.881,26.338,29.773,19.612
2022-11-14 04:06:00,33.881,26.338,29.773,19.619
2022-11-14 04:16:00,33.881,26.339,29.774,19.618
2022-11-14 04:26:00,33.884,26.34,29.774,19.619
2022-11-14 04:36:00,33.88,26.34,29.776,19.622
2022-11-14 04:46:00,33.883,26.342,29.774,19.617
2022-11-14 04:56:00,33.884,26.343,29.774,19.621
2022-11-14 05:06:00,33.886,26.341,29.776,19.623
2022-11-14 05:16:00,33.884,26.341,29.773,19.623
2022-11-14 05:26:00,33.885,26.344,29.776,19.623
2022-11-14 05:36:00,33.885,26.344,29.773,19.62
2022-11-14 05:46:00,33.884,26.344,29.777,19.625
2022-11-14 05:56:00,33.884,26.344,29.777,19.629
2022-11-14 06:06:00,33.883,26.344,29.775,19.624
2022-11-14 06:16:00,33.888,26.344,29.777,19.622
2022-11-14 06:26:00,33.886,26.344,29.775,19.626
2022-11-14 06:36:00,33.886,26.348,29.776,19.626
2022-11-14 06:46:00,33.886,26.348,29.776,19.624
2022-11-14 06:56:00,33.887,26.347,29.776,19.628
2022-11-14 07:06:00,33.889,26.349,29.777,19.63
2022-11-14 07:16:00,33.891,26.349,29.777,19.633
2022-11-14 07:26:00,33.891,26.354,29.782,19.634
2022-11-14 07:36:00,33.891,26.348,29.779,19.634
2022-11-14 07:46:00,33.889,26.349,29.778,19.637
2022-11-14 07:56:00,33.889,26.344,29.78,19.638
2022-11-14 08:06:00,33.888,26.344,29.779,19.639
2022-11-14 08:16:00,33.888,26.345,29.779,19.632
2022-11-14 08:26:00,33.889,26.344,29.778,19.633
2022-11-14 08:36:00,33.885,26.344,29.779,19.636
2022-11-14 08:46:00,33.886,26.345,29.78,19.643
2022-11-14 08:56:00,33.885,26.346,29.78,19.639
2022-11-14 09:06:00,33.885,26.346,29.781,19.647
