"time","Fe_142","Fe_583","Fe_10","Fe_9","Fe_113","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2023-05-08 02:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0335
2023-05-08 03:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0423333333333
2023-05-08 04:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0458333333333
2023-05-08 05:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0431666666667
2023-05-08 06:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0414
2023-05-08 07:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.043
2023-05-08 08:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.047
2023-05-08 09:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0476666666667
2023-05-08 10:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.049
2023-05-08 11:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.049
2023-05-08 12:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0486666666667
2023-05-08 13:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0485
2023-05-08 14:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0496666666667
2023-05-08 15:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0486666666667
2023-05-08 16:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0473333333333
2023-05-08 17:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0456666666667
