"time","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2022-08-26 11:56:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.752,24.95,18.84
2022-08-26 12:06:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.746,24.948,18.844
2022-08-26 12:16:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.747,24.949,18.843
2022-08-26 12:26:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.745,24.946,18.847
2022-08-26 12:36:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.742,24.944,18.848
2022-08-26 12:46:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.742,24.939,18.844
2022-08-26 12:56:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.745,24.94,18.844
2022-08-26 13:06:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.744,24.942,18.837
2022-08-26 13:16:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.741,24.941,18.833
2022-08-26 13:26:00,21.14,31.036,5.369,27.213,22.524,20.118,19.222,22.213,17.774,12.449,26.359,21.243,21.736,24.942,18.826
2022-08-26 13:36:00,21.118,31.034,5.345,27.217,22.519,20.114,19.213,22.144,17.77,12.443,26.36,21.253,21.732,24.943,18.827
2022-08-26 13:46:00,21.118,31.034,5.345,27.217,22.519,20.114,19.213,22.144,17.77,12.443,26.36,21.253,21.733,24.945,18.824
2022-08-26 13:56:00,21.118,31.034,5.345,27.217,22.519,20.114,19.213,22.144,17.77,12.443,26.36,21.253,21.727,24.95,18.824
2022-08-26 14:06:00,21.118,31.034,5.345,27.217,22.519,20.114,19.213,22.144,17.77,12.443,26.36,21.253,21.728,24.948,18.822
2022-08-26 14:16:00,21.118,31.034,5.345,27.217,22.519,20.114,19.213,22.144,17.77,12.443,26.36,21.253,21.726,24.948,18.82
2022-08-26 14:26:00,21.118,31.034,5.345,27.217,22.519,20.114,19.213,22.144,17.77,12.443,26.36,21.253,21.725,24.947,18.82
2022-08-26 14:36:00,21.118,31.034,5.345,27.217,22.519,20.114,19.213,22.144,17.77,12.443,26.36,21.253,21.725,24.947,18.82
2022-08-26 14:46:00,21.124,31.015,5.347,27.233,22.516,20.109,19.218,22.147,17.77,12.442,26.37,21.263,21.725,24.946,18.818
2022-08-26 14:56:00,21.124,31.015,5.347,27.233,22.516,20.109,19.218,22.147,17.77,12.442,26.37,21.263,21.729,24.946,18.821
2022-08-26 15:06:00,21.124,31.015,5.347,27.233,22.516,20.109,19.218,22.147,17.77,12.442,26.37,21.263,21.73,24.946,18.82
2022-08-26 15:16:00,21.124,31.015,5.347,27.233,22.516,20.109,19.218,22.147,17.77,12.442,26.37,21.263,21.733,24.945,18.818
2022-08-26 15:26:00,21.131,31.016,5.348,27.233,22.515,20.109,19.217,22.148,17.771,12.441,26.372,21.264,21.736,24.947,18.821
2022-08-26 15:36:00,21.139,31.009,5.347,27.23,22.515,20.109,19.22,22.149,17.77,12.441,26.371,21.265,21.737,24.947,18.823
2022-08-26 15:46:00,21.149,31.008,5.348,27.231,22.518,20.112,19.217,22.149,17.772,12.442,26.374,21.267,21.74,24.948,18.825
2022-08-26 15:56:00,21.153,31.006,5.35,27.234,22.515,20.112,19.216,22.146,17.773,12.444,26.373,21.267,21.743,24.947,18.828
2022-08-26 16:06:00,21.158,31.009,5.352,27.234,22.517,20.113,19.216,22.145,17.771,12.442,26.373,21.268,21.749,24.949,18.829
2022-08-26 16:16:00,21.159,31.012,5.351,27.235,22.515,20.112,19.213,22.146,17.777,12.446,26.373,21.268,21.753,24.95,18.831
2022-08-26 16:26:00,21.159,31.012,5.351,27.235,22.515,20.112,19.213,22.146,17.777,12.446,26.373,21.268,21.754,24.948,18.831
2022-08-26 16:36:00,21.159,31.012,5.351,27.235,22.515,20.112,19.213,22.146,17.777,12.446,26.373,21.268,21.756,24.949,18.833
2022-08-26 16:46:00,21.159,31.012,5.351,27.235,22.515,20.112,19.213,22.146,17.777,12.446,26.373,21.268,21.758,24.951,18.834
2022-08-26 16:56:00,21.146,31.013,5.366,27.22,22.515,20.114,19.209,22.146,17.78,12.447,26.373,21.267,21.758,24.951,18.831
2022-08-26 17:06:00,21.146,31.013,5.366,27.22,22.515,20.114,19.209,22.146,17.78,12.447,26.373,21.267,21.761,24.951,18.834
2022-08-26 17:16:00,21.146,31.013,5.366,27.22,22.515,20.114,19.209,22.146,17.78,12.447,26.373,21.267,21.763,24.953,18.833
2022-08-26 17:26:00,21.146,31.013,5.366,27.22,22.515,20.114,19.209,22.146,17.78,12.447,26.373,21.267,21.761,24.953,18.833
2022-08-26 17:36:00,21.15,31.014,5.364,27.224,22.514,20.115,19.212,22.146,17.778,12.448,26.373,21.266,21.775,24.953,18.836
2022-08-26 17:46:00,21.15,31.014,5.364,27.224,22.514,20.115,19.212,22.146,17.778,12.448,26.373,21.266,21.777,24.954,18.837
2022-08-26 17:56:00,21.149,31.014,5.366,27.225,22.516,20.117,19.209,22.147,17.779,12.446,26.373,21.267,21.776,24.955,18.839
2022-08-26 18:06:00,21.149,31.014,5.366,27.225,22.516,20.117,19.209,22.147,17.779,12.446,26.373,21.267,21.776,24.956,18.838
2022-08-26 18:16:00,21.149,31.014,5.366,27.225,22.516,20.117,19.209,22.147,17.779,12.446,26.373,21.267,21.776,24.954,18.84
2022-08-26 18:26:00,21.149,31.014,5.366,27.225,22.516,20.117,19.209,22.147,17.779,12.446,26.373,21.267,21.774,24.955,18.838
2022-08-26 18:36:00,21.149,31.014,5.366,27.225,22.516,20.117,19.209,22.147,17.779,12.446,26.373,21.267,21.775,24.955,18.839
2022-08-26 18:46:00,21.15,31.012,5.366,27.227,22.516,20.119,19.209,22.147,17.779,12.445,26.375,21.267,21.778,24.956,18.839
2022-08-26 18:56:00,21.15,31.012,5.366,27.227,22.516,20.119,19.209,22.147,17.779,12.445,26.375,21.267,21.776,24.954,18.839
2022-08-26 19:06:00,21.15,31.012,5.366,27.227,22.516,20.119,19.209,22.147,17.779,12.445,26.375,21.267,21.778,24.957,18.84
2022-08-26 19:16:00,21.15,31.012,5.366,27.227,22.516,20.119,19.209,22.147,17.779,12.445,26.375,21.267,21.777,24.954,18.84
2022-08-26 19:26:00,21.15,31.012,5.366,27.227,22.516,20.119,19.209,22.147,17.779,12.445,26.375,21.267,21.776,24.953,18.843
2022-08-26 19:36:00,21.146,31.011,5.364,27.227,22.516,20.118,19.209,22.148,17.78,12.446,26.377,21.269,21.776,24.956,18.841
2022-08-26 19:46:00,21.149,31.012,5.367,27.229,22.515,20.12,19.211,22.149,17.78,12.449,26.376,21.27,21.777,24.955,18.844
2022-08-26 19:56:00,21.149,31.011,5.369,27.236,22.515,20.12,19.211,22.149,17.78,12.448,26.376,21.27,21.775,24.954,18.841
2022-08-26 20:06:00,21.149,31.012,5.369,27.235,22.514,20.119,19.211,22.147,17.78,12.448,26.377,21.271,21.777,24.954,18.841
2022-08-26 20:16:00,21.149,31.013,5.369,27.235,22.516,20.118,19.21,22.149,17.78,12.448,26.377,21.27,21.776,24.954,18.841
2022-08-26 20:26:00,21.151,31.011,5.369,27.238,22.516,20.12,19.21,22.148,17.78,12.448,26.377,21.27,21.776,24.956,18.844
2022-08-26 20:36:00,21.151,31.013,5.367,27.236,22.515,20.118,19.21,22.149,17.78,12.448,26.377,21.27,21.776,24.955,18.844
2022-08-26 20:46:00,21.149,31.009,5.369,27.235,22.517,20.122,19.213,22.148,17.781,12.448,26.376,21.268,21.776,24.955,18.844
2022-08-26 20:56:00,21.149,31.008,5.369,27.237,22.518,20.118,19.211,22.15,17.781,12.451,26.378,21.27,21.776,24.956,18.844
2022-08-26 21:06:00,21.149,31.008,5.369,27.237,22.518,20.118,19.211,22.15,17.781,12.451,26.378,21.27,21.776,24.957,18.845
2022-08-26 21:16:00,21.15,31.009,5.367,27.236,22.518,20.121,19.211,22.15,17.78,12.449,26.377,21.27,21.778,24.956,18.846
2022-08-26 21:26:00,21.15,31.009,5.367,27.236,22.518,20.121,19.211,22.15,17.78,12.449,26.377,21.27,21.779,24.955,18.845
2022-08-26 21:36:00,21.15,31.009,5.367,27.236,22.518,20.121,19.211,22.15,17.78,12.449,26.377,21.27,21.783,24.954,18.846
2022-08-26 21:46:00,21.15,31.009,5.367,27.236,22.518,20.121,19.211,22.15,17.78,12.449,26.377,21.27,21.787,24.957,18.848
2022-08-26 21:56:00,21.15,31.009,5.367,27.236,22.518,20.121,19.211,22.15,17.78,12.449,26.377,21.27,21.789,24.959,18.847
2022-08-26 22:06:00,21.146,31.018,5.368,27.268,22.522,20.118,19.212,22.204,17.791,12.448,26.378,21.276,21.793,24.957,18.846
2022-08-26 22:16:00,21.146,31.018,5.368,27.268,22.522,20.118,19.212,22.204,17.791,12.448,26.378,21.276,21.801,24.956,18.85
2022-08-26 22:26:00,21.146,31.018,5.368,27.268,22.522,20.118,19.212,22.204,17.791,12.448,26.378,21.276,21.805,24.958,18.851
2022-08-26 22:36:00,21.146,31.018,5.368,27.268,22.522,20.118,19.212,22.204,17.791,12.448,26.378,21.276,21.803,24.958,18.85
2022-08-26 22:46:00,21.146,31.018,5.368,27.268,22.522,20.118,19.212,22.204,17.791,12.448,26.378,21.276,21.802,24.958,18.853
2022-08-26 22:56:00,21.146,31.018,5.368,27.268,22.522,20.118,19.212,22.204,17.791,12.448,26.378,21.276,21.803,24.961,18.851
2022-08-26 23:06:00,21.149,31.024,5.367,27.268,22.52,20.118,19.21,22.202,17.793,12.451,26.377,21.276,21.801,24.962,18.851
2022-08-26 23:16:00,21.149,31.024,5.367,27.268,22.52,20.118,19.21,22.202,17.793,12.451,26.377,21.276,21.803,24.961,18.852
2022-08-26 23:26:00,21.148,31.023,5.369,27.27,22.521,20.119,19.213,22.201,17.792,12.45,26.378,21.278,21.802,24.964,18.855
2022-08-26 23:36:00,21.147,31.018,5.367,27.268,22.52,20.122,19.216,22.202,17.792,12.45,26.378,21.277,21.803,24.965,18.854
2022-08-26 23:46:00,21.146,31.01,5.371,27.269,22.52,20.123,19.217,22.203,17.793,12.451,26.377,21.28,21.805,24.971,18.864
2022-08-26 23:56:00,21.148,31.016,5.369,27.27,22.52,20.127,19.216,22.202,17.792,12.451,26.376,21.279,21.815,24.974,18.865
2022-08-27 00:06:00,21.147,31.012,5.369,27.272,22.519,20.134,19.22,22.204,17.794,12.45,26.375,21.28,21.814,24.975,18.868
2022-08-27 00:16:00,21.148,31.022,5.371,27.273,22.52,20.138,19.221,22.204,17.795,12.452,26.367,21.281,21.815,24.977,18.87
2022-08-27 00:26:00,21.149,31.023,5.368,27.273,22.519,20.14,19.221,22.203,17.796,12.454,26.365,21.281,21.814,24.976,18.872
2022-08-27 00:36:00,21.15,31.018,5.368,27.275,22.523,20.138,19.219,22.206,17.797,12.453,26.364,21.283,21.81,24.975,18.873
2022-08-27 00:46:00,21.151,31.024,5.367,27.276,22.522,20.14,19.216,22.209,17.797,12.453,26.363,21.284,21.808,24.974,18.874
2022-08-27 00:56:00,21.153,31.03,5.372,27.28,22.521,20.141,19.217,22.208,17.798,12.452,26.365,21.284,21.807,24.973,18.88
2022-08-27 01:06:00,21.153,31.031,5.369,27.281,22.522,20.14,19.216,22.211,17.799,12.452,26.365,21.287,21.809,24.975,18.879
2022-08-27 01:16:00,21.153,31.029,5.373,27.283,22.524,20.141,19.217,22.211,17.801,12.451,26.365,21.286,21.802,24.974,18.881
2022-08-27 01:26:00,21.154,31.03,5.376,27.281,22.523,20.14,19.214,22.215,17.805,12.453,26.366,21.289,21.803,24.974,18.885
2022-08-27 01:36:00,21.153,31.033,5.376,27.281,22.523,20.139,19.216,22.214,17.806,12.455,26.369,21.293,21.807,24.974,18.887
2022-08-27 01:46:00,21.157,31.029,5.408,27.282,22.522,20.14,19.213,22.224,17.804,12.455,26.368,21.292,21.807,24.976,18.886
2022-08-27 01:56:00,21.156,31.033,5.406,27.306,22.523,20.142,19.21,22.228,17.804,12.454,26.368,21.294,21.809,24.977,18.886
2022-08-27 02:06:00,21.16,31.028,5.406,27.314,22.523,20.143,19.207,22.229,17.801,12.454,26.37,21.292,21.811,24.988,18.886
2022-08-27 02:16:00,21.163,31.015,5.403,27.323,22.525,20.147,19.204,22.232,17.803,12.454,26.371,21.295,21.811,24.988,18.886
2022-08-27 02:26:00,21.167,31.017,5.403,27.323,22.522,20.147,19.206,22.234,17.818,12.458,26.372,21.295,21.814,24.994,18.89
2022-08-27 02:36:00,21.17,31.02,5.406,27.333,22.524,20.149,19.211,22.234,17.821,12.456,26.373,21.295,21.819,24.995,18.89
2022-08-27 02:46:00,21.17,31.032,5.408,27.334,22.526,20.147,19.215,22.234,17.825,12.456,26.388,21.295,21.818,24.995,18.892
2022-08-27 02:56:00,21.176,31.05,5.408,27.334,22.525,20.149,19.213,22.232,17.822,12.46,26.392,21.295,21.818,24.997,18.892
2022-08-27 03:06:00,21.176,31.054,5.405,27.337,22.525,20.153,19.213,22.236,17.822,12.458,26.392,21.296,21.818,24.997,18.892
2022-08-27 03:16:00,21.176,31.056,5.405,27.34,22.525,20.153,19.215,22.233,17.822,12.458,26.394,21.294,21.823,24.998,18.891
2022-08-27 03:26:00,21.176,31.059,5.405,27.34,22.527,20.156,19.215,22.233,17.838,12.46,26.394,21.295,21.824,25,18.888
2022-08-27 03:36:00,21.178,31.081,5.405,27.342,22.527,20.16,19.216,22.235,17.838,12.459,26.392,21.295,21.826,24.999,18.89
2022-08-27 03:46:00,21.18,31.084,5.405,27.339,22.526,20.158,19.218,22.235,17.838,12.461,26.393,21.296,21.824,24.999,18.89
2022-08-27 03:56:00,21.181,31.085,5.405,27.341,22.523,20.157,19.218,22.234,17.839,12.461,26.394,21.298,21.828,25,18.889
2022-08-27 04:06:00,21.181,31.085,5.407,27.342,22.528,20.159,19.217,22.234,17.839,12.461,26.394,21.298,21.83,25.007,18.889
2022-08-27 04:16:00,21.179,31.087,5.407,27.342,22.527,20.16,19.217,22.236,17.841,12.461,26.397,21.299,21.835,25.013,18.891
2022-08-27 04:26:00,21.181,31.086,5.407,27.344,22.527,20.162,19.215,22.236,17.846,12.465,26.396,21.298,21.837,25.012,18.89
2022-08-27 04:36:00,21.182,31.088,5.407,27.351,22.526,20.164,19.219,22.236,17.847,12.462,26.396,21.302,21.838,25.029,18.892
2022-08-27 04:46:00,21.182,31.09,5.407,27.352,22.526,20.161,19.22,22.235,17.847,12.464,26.409,21.301,21.837,25.029,18.891
2022-08-27 04:56:00,21.177,31.088,5.407,27.352,22.529,20.167,19.217,22.236,17.864,12.466,26.408,21.304,21.837,25.031,18.891
2022-08-27 05:06:00,21.182,31.092,5.406,27.363,22.526,20.169,19.217,22.235,17.864,12.468,26.413,21.306,21.837,25.032,18.895
2022-08-27 05:16:00,21.179,31.091,5.406,27.374,22.527,20.175,19.218,22.237,17.865,12.467,26.419,21.305,21.836,25.031,18.894
2022-08-27 05:26:00,21.183,31.093,5.408,27.373,22.527,20.179,19.215,22.236,17.863,12.467,26.418,21.304,21.835,25.033,18.894
2022-08-27 05:36:00,21.181,31.091,5.406,27.372,22.53,20.18,19.217,22.238,17.866,12.467,26.419,21.31,21.834,25.036,18.896
2022-08-27 05:46:00,21.18,31.093,5.406,27.372,22.529,20.179,19.216,22.237,17.878,12.468,26.419,21.309,21.838,25.038,18.898
2022-08-27 05:56:00,21.177,31.092,5.406,27.374,22.531,20.183,19.218,22.239,17.879,12.47,26.421,21.31,21.842,25.037,18.899
2022-08-27 06:06:00,21.176,31.099,5.406,27.374,22.529,20.187,19.219,22.238,17.879,12.468,26.422,21.31,21.842,25.041,18.899
2022-08-27 06:16:00,21.175,31.106,5.405,27.376,22.53,20.191,19.223,22.238,17.879,12.47,26.433,21.314,21.846,25.041,18.898
2022-08-27 06:26:00,21.17,31.119,5.405,27.377,22.532,20.201,19.227,22.237,17.883,12.469,26.435,21.314,21.848,25.044,18.9
2022-08-27 06:36:00,21.17,31.125,5.405,27.377,22.532,20.201,19.227,22.238,17.887,12.467,26.437,21.32,21.845,25.041,18.902
2022-08-27 06:46:00,21.167,31.128,5.405,27.381,22.533,20.205,19.229,22.238,17.887,12.469,26.437,21.32,21.848,25.041,18.9
2022-08-27 06:56:00,21.166,31.126,5.405,27.378,22.532,20.207,19.231,22.24,17.887,12.469,26.439,21.32,21.848,25.041,18.901
2022-08-27 07:06:00,21.163,31.129,5.407,27.38,22.535,20.207,19.231,22.24,17.887,12.469,26.437,21.321,21.848,25.041,18.902
2022-08-27 07:16:00,21.166,31.129,5.407,27.38,22.532,20.204,19.228,22.24,17.887,12.469,26.44,21.321,21.849,25.042,18.9
2022-08-27 07:26:00,21.166,31.129,5.407,27.38,22.532,20.203,19.229,22.238,17.887,12.472,26.439,21.321,21.847,25.042,18.903
2022-08-27 07:36:00,21.166,31.129,5.407,27.38,22.532,20.203,19.229,22.238,17.887,12.47,26.44,21.321,21.849,25.042,18.904
2022-08-27 07:46:00,21.163,31.131,5.405,27.382,22.53,20.204,19.228,22.239,17.888,12.47,26.439,21.323,21.846,25.042,18.902
2022-08-27 08:06:00,21.167,31.132,5.406,27.38,22.531,20.207,19.229,22.235,17.887,12.471,26.44,21.321,21.849,25.041,18.903
2022-08-27 08:16:00,21.167,31.131,5.406,27.381,22.532,20.206,19.229,22.234,17.885,12.471,26.438,21.32,21.847,25.041,18.903
2022-08-27 08:26:00,21.17,31.131,5.406,27.38,22.532,20.204,19.228,22.234,17.888,12.471,26.441,21.324,21.847,25.042,18.901
2022-08-27 08:36:00,21.168,31.132,5.408,27.382,22.532,20.204,19.23,22.234,17.888,12.471,26.439,21.321,21.847,25.044,18.903
2022-08-27 08:46:00,21.168,31.132,5.408,27.38,22.534,20.207,19.23,22.234,17.888,12.471,26.439,21.321,21.847,25.041,18.903
2022-08-27 08:56:00,21.168,31.132,5.406,27.382,22.532,20.207,19.232,22.235,17.888,12.471,26.438,21.321,21.849,25.041,18.9
2022-08-27 09:06:00,21.17,31.133,5.406,27.38,22.532,20.208,19.232,22.234,17.887,12.468,26.441,21.322,21.849,25.043,18.902
2022-08-27 09:16:00,21.17,31.131,5.408,27.381,22.533,20.208,19.229,22.234,17.887,12.47,26.441,21.323,21.85,25.04,18.902
2022-08-27 09:26:00,21.167,31.132,5.406,27.381,22.531,20.207,19.231,22.236,17.887,12.47,26.44,21.323,21.846,25.04,18.9
2022-08-27 09:36:00,21.169,31.132,5.408,27.383,22.533,20.207,19.231,22.234,17.887,12.47,26.44,21.325,21.849,25.041,18.903
2022-08-27 09:46:00,21.17,31.13,5.406,27.379,22.531,20.208,19.231,22.236,17.887,12.471,26.438,21.322,21.85,25.04,18.903
2022-08-27 09:56:00,21.166,31.129,5.406,27.381,22.532,20.208,19.229,22.236,17.888,12.469,26.441,21.323,21.848,25.038,18.902
2022-08-27 10:06:00,21.167,31.132,5.408,27.381,22.533,20.207,19.23,22.234,17.884,12.47,26.44,21.322,21.851,25.038,18.903
2022-08-27 10:16:00,21.167,31.126,5.406,27.38,22.532,20.201,19.229,22.236,17.885,12.471,26.441,21.323,21.85,25.039,18.902
2022-08-27 10:26:00,21.167,31.126,5.407,27.378,22.533,20.203,19.23,22.237,17.884,12.469,26.438,21.324,21.849,25.036,18.903
2022-08-27 10:36:00,21.166,31.124,5.407,27.382,22.532,20.202,19.229,22.238,17.886,12.472,26.439,21.322,21.85,25.038,18.904
2022-08-27 10:46:00,21.168,31.123,5.407,27.379,22.533,20.2,19.228,22.236,17.885,12.47,26.438,21.323,21.853,25.037,18.906
2022-08-27 10:56:00,21.167,31.125,5.405,27.379,22.532,20.199,19.23,22.237,17.885,12.47,26.44,21.321,21.855,25.036,18.904
2022-08-27 11:06:00,21.167,31.124,5.405,27.378,22.534,20.202,19.231,22.238,17.884,12.47,26.441,21.322,21.854,25.036,18.903
2022-08-27 11:16:00,21.167,31.126,5.405,27.379,22.532,20.202,19.23,22.238,17.886,12.471,26.439,21.324,21.854,25.039,18.903
2022-08-27 11:26:00,21.17,31.126,5.405,27.379,22.532,20.202,19.23,22.236,17.884,12.471,26.44,21.324,21.854,25.039,18.901
2022-08-27 11:36:00,21.168,31.127,5.405,27.379,22.535,20.207,19.228,22.235,17.884,12.471,26.44,21.322,21.854,25.037,18.903
2022-08-27 11:46:00,21.168,31.125,5.405,27.38,22.535,20.204,19.23,22.237,17.884,12.471,26.44,21.323,21.852,25.037,18.901
2022-08-27 11:56:00,21.168,31.123,5.405,27.38,22.532,20.202,19.23,22.237,17.884,12.469,26.44,21.321,21.855,25.036,18.902
2022-08-27 12:06:00,21.169,31.125,5.405,27.38,22.532,20.201,19.233,22.237,17.885,12.471,26.441,21.321,21.854,25.037,18.9
2022-08-27 12:16:00,21.167,31.123,5.406,27.378,22.533,20.202,19.231,22.238,17.886,12.47,26.44,21.321,21.852,25.037,18.903
2022-08-27 12:26:00,21.168,31.127,5.408,27.377,22.533,20.205,19.23,22.237,17.884,12.47,26.441,21.322,21.853,25.034,18.904
2022-08-27 12:36:00,21.167,31.123,5.404,27.378,22.532,20.203,19.231,22.24,17.885,12.471,26.439,21.321,21.854,25.035,18.902
2022-08-27 12:46:00,21.167,31.121,5.404,27.378,22.533,20.2,19.229,22.238,17.885,12.469,26.439,21.321,21.855,25.033,18.903
2022-08-27 12:56:00,21.166,31.122,5.404,27.378,22.531,20.198,19.228,22.237,17.886,12.469,26.439,21.322,21.856,25.031,18.902
2022-08-27 13:06:00,21.167,31.124,5.405,27.379,22.534,20.199,19.229,22.235,17.884,12.472,26.44,21.321,21.854,25.033,18.902
2022-08-27 13:16:00,21.167,31.122,5.407,27.377,22.533,20.2,19.23,22.236,17.885,12.47,26.441,21.321,21.854,25.034,18.9
2022-08-27 13:26:00,21.166,31.125,5.407,27.376,22.533,20.198,19.232,22.237,17.885,12.47,26.439,21.321,21.857,25.034,18.902
2022-08-27 13:36:00,21.168,31.124,5.405,27.377,22.534,20.199,19.23,22.237,17.885,12.47,26.439,21.321,21.854,25.034,18.902
2022-08-27 13:46:00,21.166,31.125,5.407,27.378,22.533,20.203,19.228,22.237,17.885,12.47,26.439,21.321,21.854,25.036,18.902
2022-08-27 13:56:00,21.166,31.125,5.407,27.378,22.531,20.201,19.23,22.237,17.885,12.47,26.439,21.321,21.854,25.036,18.9
2022-08-27 14:06:00,21.166,31.125,5.407,27.378,22.533,20.201,19.228,22.238,17.885,12.47,26.439,21.322,21.856,25.034,18.9
2022-08-27 14:16:00,21.168,31.125,5.405,27.378,22.533,20.201,19.23,22.237,17.884,12.47,26.437,21.321,21.854,25.034,18.902
2022-08-27 14:26:00,21.17,31.126,5.407,27.378,22.533,20.203,19.23,22.237,17.884,12.47,26.438,21.321,21.854,25.035,18.902
2022-08-27 14:36:00,21.172,31.126,5.405,27.378,22.533,20.201,19.23,22.237,17.884,12.47,26.438,21.321,21.855,25.034,18.9
2022-08-27 14:46:00,21.171,31.125,5.405,27.376,22.533,20.203,19.228,22.237,17.885,12.47,26.439,21.321,21.855,25.035,18.902
2022-08-27 14:56:00,21.173,31.124,5.405,27.377,22.534,20.201,19.229,22.238,17.885,12.47,26.439,21.321,21.855,25.035,18.898
2022-08-27 15:06:00,21.173,31.124,5.407,27.376,22.534,20.204,19.229,22.236,17.885,12.47,26.439,21.321,21.855,25.035,18.901
2022-08-27 15:16:00,21.171,31.124,5.405,27.376,22.534,20.204,19.229,22.236,17.885,12.47,26.439,21.321,21.855,25.035,18.9
2022-08-27 15:26:00,21.171,31.124,5.405,27.377,22.534,20.204,19.229,22.239,17.885,12.47,26.439,21.323,21.855,25.037,18.9
2022-08-27 15:36:00,21.171,31.127,5.405,27.376,22.534,20.205,19.229,22.239,17.885,12.47,26.441,21.321,21.855,25.035,18.902
2022-08-27 15:46:00,21.174,31.126,5.405,27.377,22.531,20.205,19.229,22.239,17.885,12.47,26.439,21.322,21.857,25.039,18.898
2022-08-27 15:56:00,21.174,31.126,5.405,27.377,22.531,20.205,19.226,22.239,17.885,12.47,26.441,21.32,21.854,25.038,18.899
2022-08-27 16:06:00,21.175,31.127,5.407,27.378,22.533,20.204,19.228,22.24,17.885,12.471,26.438,21.321,21.854,25.038,18.899
2022-08-27 16:16:00,21.174,31.127,5.407,27.378,22.534,20.206,19.23,22.238,17.884,12.469,26.438,21.323,21.853,25.039,18.899
2022-08-27 16:26:00,21.171,31.128,5.407,27.38,22.532,20.206,19.231,22.239,17.884,12.469,26.44,21.322,21.852,25.04,18.898
2022-08-27 16:36:00,21.174,31.126,5.405,27.377,22.534,20.205,19.229,22.237,17.884,12.471,26.441,21.324,21.852,25.038,18.897
2022-08-27 16:46:00,21.173,31.127,5.407,27.379,22.533,20.203,19.228,22.238,17.885,12.471,26.439,21.321,21.852,25.041,18.895
2022-08-27 16:56:00,21.173,31.128,5.404,27.376,22.532,20.205,19.23,22.238,17.885,12.47,26.44,21.323,21.853,25.041,18.898
2022-08-27 17:06:00,21.174,31.126,5.404,27.378,22.532,20.206,19.231,22.24,17.885,12.47,26.44,21.322,21.852,25.042,18.897
2022-08-27 17:16:00,21.172,31.127,5.406,27.379,22.533,20.205,19.229,22.24,17.886,12.47,26.439,21.321,21.85,25.041,18.897
2022-08-27 17:26:00,21.169,31.127,5.406,27.379,22.531,20.205,19.231,22.239,17.884,12.469,26.441,21.321,21.851,25.039,18.897
2022-08-27 17:36:00,21.168,31.126,5.406,27.378,22.533,20.206,19.23,22.241,17.886,12.469,26.44,21.323,21.849,25.041,18.894
2022-08-27 17:46:00,21.168,31.126,5.406,27.379,22.532,20.206,19.229,22.238,17.886,12.471,26.44,21.321,21.849,25.042,18.896
2022-08-27 17:56:00,21.17,31.127,5.408,27.379,22.532,20.205,19.229,22.24,17.885,12.469,26.44,21.322,21.851,25.042,18.896
2022-08-27 18:06:00,21.17,31.129,5.406,27.378,22.533,20.205,19.229,22.24,17.885,12.471,26.437,21.324,21.85,25.041,18.898
2022-08-27 18:16:00,21.171,31.126,5.403,27.378,22.531,20.205,19.229,22.239,17.884,12.468,26.441,21.321,21.852,25.039,18.895
2022-08-27 18:26:00,21.169,31.127,5.405,27.38,22.532,20.209,19.23,22.241,17.884,12.47,26.44,21.321,21.851,25.04,18.895
2022-08-27 18:36:00,21.173,31.127,5.408,27.38,22.532,20.209,19.23,22.241,17.886,12.472,26.44,21.321,21.851,25.04,18.897
2022-08-27 18:46:00,21.171,31.127,5.405,27.38,22.532,20.209,19.23,22.238,17.886,12.47,26.441,21.321,21.851,25.04,18.894
2022-08-27 18:56:00,21.172,31.129,5.407,27.379,22.532,20.208,19.232,22.238,17.884,12.47,26.439,21.323,21.853,25.038,18.899
2022-08-27 19:06:00,21.172,31.129,5.407,27.379,22.532,20.208,19.232,22.24,17.885,12.47,26.439,21.323,21.851,25.038,18.896
2022-08-27 19:16:00,21.172,31.127,5.405,27.379,22.533,20.209,19.233,22.24,17.885,12.472,26.439,21.324,21.852,25.034,18.896
2022-08-27 19:26:00,21.171,31.13,5.407,27.38,22.533,20.209,19.233,22.24,17.885,12.469,26.44,21.324,21.852,25.034,18.895
2022-08-27 19:36:00,21.171,31.13,5.407,27.379,22.533,20.211,19.233,22.239,17.887,12.471,26.439,21.324,21.852,25.038,18.898
