"sample_id","campaign","date","leaf_area_cm2","leaf_mass_no_wax_g","leaf_mass_g","petri_dish_mass_g","dry_weight_g","real_time","elapsed_time_min","year"
"FREX_05","2","2024-07-09",123.2574,14.622,14.2588,11.6898,1.0401,2024-07-09 23:25:00,873,"2024"
"FREX_05","2","2024-07-10",123.2574,14.622,14.0998,11.6898,1.0401,2024-07-10 09:11:00,1459,"2024"
"FREX_05","2","2024-07-10",123.2574,14.622,14.0305,11.6898,1.0401,2024-07-10 13:45:00,1733,"2024"
"FREX_05","2","2024-07-10",123.2574,14.622,13.9846,11.6898,1.0401,2024-07-10 16:51:00,1919,"2024"
"FREX_05","2","2024-07-11",123.2574,14.622,13.7544,11.6898,1.0401,2024-07-11 09:22:00,2910,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.9801,12.5607,1.4622,2024-07-09 08:55:00,0,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.9747,12.5607,1.4622,2024-07-09 08:58:00,3,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.961,12.5607,1.4622,2024-07-09 09:06:00,11,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.9418,12.5607,1.4622,2024-07-09 09:18:00,23,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.927,12.5607,1.4622,2024-07-09 09:26:00,31,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.9063,12.5607,1.4622,2024-07-09 09:41:00,46,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.887,12.5607,1.4622,2024-07-09 09:55:00,60,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.8604,12.5607,1.4622,2024-07-09 10:16:00,81,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.8437,12.5607,1.4622,2024-07-09 10:35:00,100,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.8311,12.5607,1.4622,2024-07-09 10:59:00,124,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.8097,12.5607,1.4622,2024-07-09 11:25:00,150,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.7897,12.5607,1.4622,2024-07-09 11:48:00,173,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.7714,12.5607,1.4622,2024-07-09 12:09:00,194,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.7573,12.5607,1.4622,2024-07-09 12:27:00,212,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.7268,12.5607,1.4622,2024-07-09 13:04:00,249,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.7228,12.5607,1.4622,2024-07-09 13:32:00,277,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.6781,12.5607,1.4622,2024-07-09 14:05:00,310,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.6554,12.5607,1.4622,2024-07-09 14:33:00,338,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.6317,12.5607,1.4622,2024-07-09 15:03:00,368,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.6088,12.5607,1.4622,2024-07-09 15:32:00,397,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.5639,12.5607,1.4622,2024-07-09 16:32:00,457,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.542,12.5607,1.4622,2024-07-09 17:02:00,487,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.5193,12.5607,1.4622,2024-07-09 17:33:00,518,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.4972,12.5607,1.4622,2024-07-09 18:02:00,547,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.4658,12.5607,1.4622,2024-07-09 18:48:00,593,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.4218,12.5607,1.4622,2024-07-09 19:51:00,656,"2024"
"FREX_06","2","2024-07-09",109.7598,15.9777,15.2792,12.5607,1.4622,2024-07-09 23:25:00,870,"2024"
"FREX_06","2","2024-07-10",109.7598,15.9777,14.9307,12.5607,1.4622,2024-07-10 09:11:00,1456,"2024"
"FREX_06","2","2024-07-10",109.7598,15.9777,14.7888,12.5607,1.4622,2024-07-10 13:45:00,1730,"2024"
"FREX_06","2","2024-07-10",109.7598,15.9777,14.7004,12.5607,1.4622,2024-07-10 16:51:00,1916,"2024"
"FREX_06","2","2024-07-11",109.7598,15.9777,14.3473,12.5607,1.4622,2024-07-11 09:22:00,2907,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.6385,11.6905,0.6585,2024-07-09 09:00:00,0,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.6303,11.6905,0.6585,2024-07-09 09:06:00,6,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.6119,11.6905,0.6585,2024-07-09 09:18:00,18,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.5933,11.6905,0.6585,2024-07-09 09:27:00,27,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.5468,11.6905,0.6585,2024-07-09 09:41:00,41,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.5138,11.6905,0.6585,2024-07-09 09:55:00,55,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4921,11.6905,0.6585,2024-07-09 10:17:00,77,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4825,11.6905,0.6585,2024-07-09 10:35:00,95,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4764,11.6905,0.6585,2024-07-09 10:59:00,119,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4675,11.6905,0.6585,2024-07-09 11:23:00,143,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4584,11.6905,0.6585,2024-07-09 11:46:00,166,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.45,11.6905,0.6585,2024-07-09 12:09:00,189,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.443,11.6905,0.6585,2024-07-09 12:26:00,206,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4291,11.6905,0.6585,2024-07-09 13:03:00,243,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4192,11.6905,0.6585,2024-07-09 13:31:00,271,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.4078,11.6905,0.6585,2024-07-09 14:03:00,303,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3974,11.6905,0.6585,2024-07-09 14:31:00,331,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3865,11.6905,0.6585,2024-07-09 15:01:00,361,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3757,11.6905,0.6585,2024-07-09 15:31:00,391,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3651,11.6905,0.6585,2024-07-09 16:01:00,421,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3549,11.6905,0.6585,2024-07-09 16:30:00,450,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3445,11.6905,0.6585,2024-07-09 17:00:00,480,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3347,11.6905,0.6585,2024-07-09 17:31:00,511,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3243,11.6905,0.6585,2024-07-09 18:01:00,541,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.3094,11.6905,0.6585,2024-07-09 18:46:00,586,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.2888,11.6905,0.6585,2024-07-09 19:49:00,649,"2024"
"FREX_07","2","2024-07-09",100.7726,13.6359,13.2181,11.6905,0.6585,2024-07-09 23:24:00,864,"2024"
"FREX_07","2","2024-07-10",100.7726,13.6359,13.0429,11.6905,0.6585,2024-07-10 09:10:00,1450,"2024"
"FREX_07","2","2024-07-10",100.7726,13.6359,12.9688,11.6905,0.6585,2024-07-10 13:44:00,1724,"2024"
"FREX_07","2","2024-07-10",100.7726,13.6359,12.9194,11.6905,0.6585,2024-07-10 16:50:00,1910,"2024"
"FREX_07","2","2024-07-11",100.7726,13.6359,12.6858,11.6905,0.6585,2024-07-11 09:21:00,2901,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,14.0161,11.648,0.8468,2024-07-09 09:02:00,0,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,14.0042,11.648,0.8468,2024-07-09 09:07:00,5,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.979,11.648,0.8468,2024-07-09 09:19:00,17,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.9622,11.648,0.8468,2024-07-09 09:27:00,25,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.9373,11.648,0.8468,2024-07-09 09:41:00,39,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.9188,11.648,0.8468,2024-07-09 09:55:00,53,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.9014,11.648,0.8468,2024-07-09 10:17:00,75,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8934,11.648,0.8468,2024-07-09 10:35:00,93,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8877,11.648,0.8468,2024-07-09 11:00:00,118,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8792,11.648,0.8468,2024-07-09 11:23:00,141,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8705,11.648,0.8468,2024-07-09 11:47:00,165,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8613,11.648,0.8468,2024-07-09 12:09:00,187,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8546,11.648,0.8468,2024-07-09 12:26:00,204,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8408,11.648,0.8468,2024-07-09 13:03:00,241,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8313,11.648,0.8468,2024-07-09 13:31:00,269,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8207,11.648,0.8468,2024-07-09 14:03:00,301,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.8104,11.648,0.8468,2024-07-09 14:31:00,329,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.7999,11.648,0.8468,2024-07-09 15:02:00,360,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.7897,11.648,0.8468,2024-07-09 15:32:00,390,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.7797,11.648,0.8468,2024-07-09 16:01:00,419,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.77,11.648,0.8468,2024-07-09 16:31:00,449,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.7599,11.648,0.8468,2024-07-09 17:01:00,479,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.75,11.648,0.8468,2024-07-09 17:32:00,510,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.7402,11.648,0.8468,2024-07-09 18:02:00,540,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.7262,11.648,0.8468,2024-07-09 18:46:00,584,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.7062,11.648,0.8468,2024-07-09 19:49:00,647,"2024"
"FREX_08","2","2024-07-09",119.3922,14.0122,13.6416,11.648,0.8468,2024-07-09 23:24:00,862,"2024"
"FREX_08","2","2024-07-10",119.3922,14.0122,13.4815,11.648,0.8468,2024-07-10 09:10:00,1448,"2024"
"FREX_08","2","2024-07-10",119.3922,14.0122,13.4121,11.648,0.8468,2024-07-10 13:44:00,1722,"2024"
"FREX_08","2","2024-07-10",119.3922,14.0122,13.3668,11.648,0.8468,2024-07-10 16:51:00,1909,"2024"
"FREX_08","2","2024-07-11",119.3922,14.0122,13.1388,11.648,0.8468,2024-07-11 09:21:00,2899,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.9357,7.5284,0.1835,2024-07-09 08:39:00,0,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.9313,7.5284,0.1835,2024-07-09 08:48:00,9,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.928,7.5284,0.1835,2024-07-09 08:55:00,16,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.9239,7.5284,0.1835,2024-07-09 09:07:00,28,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.9196,7.5284,0.1835,2024-07-09 09:19:00,40,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.917,7.5284,0.1835,2024-07-09 09:28:00,49,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.9117,7.5284,0.1835,2024-07-09 09:42:00,63,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.9076,7.5284,0.1835,2024-07-09 09:56:00,77,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.9005,7.5284,0.1835,2024-07-09 10:18:00,99,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8962,7.5284,0.1835,2024-07-09 10:37:00,118,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8962,7.5284,0.1835,2024-07-09 11:00:00,141,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8872,7.5284,0.1835,2024-07-09 11:26:00,167,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8821,7.5284,0.1835,2024-07-09 11:49:00,190,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8774,7.5284,0.1835,2024-07-09 12:11:00,212,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8734,7.5284,0.1835,2024-07-09 12:28:00,229,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8649,7.5284,0.1835,2024-07-09 13:05:00,266,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8593,7.5284,0.1835,2024-07-09 13:37:00,298,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8534,7.5284,0.1835,2024-07-09 14:00:00,321,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8481,7.5284,0.1835,2024-07-09 14:29:00,350,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8422,7.5284,0.1835,2024-07-09 14:59:00,380,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8372,7.5284,0.1835,2024-07-09 15:29:00,410,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8323,7.5284,0.1835,2024-07-09 15:59:00,440,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8276,7.5284,0.1835,2024-07-09 16:29:00,470,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8227,7.5284,0.1835,2024-07-09 16:58:00,499,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8185,7.5284,0.1835,2024-07-09 17:29:00,530,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8139,7.5284,0.1835,2024-07-09 18:00:00,561,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.8082,7.5284,0.1835,2024-07-09 18:44:00,605,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.7999,7.5284,0.1835,2024-07-09 19:47:00,668,"2024"
"FASY_01","2","2024-07-09",24.859,7.9305,7.776,7.5284,0.1835,2024-07-09 23:22:00,883,"2024"
"FASY_01","2","2024-07-10",24.859,7.9305,7.7402,7.5284,0.1835,2024-07-10 09:08:00,1469,"2024"
"FASY_01","2","2024-07-10",24.859,7.9305,7.7348,7.5284,0.1835,2024-07-10 13:43:00,1744,"2024"
"FASY_01","2","2024-07-10",24.859,7.9305,7.7336,7.5284,0.1835,2024-07-10 16:49:00,1930,"2024"
"FASY_01","2","2024-07-11",24.859,7.9305,7.7323,7.5284,0.1835,2024-07-11 09:19:00,2920,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0414,7.7795,0.1145,2024-07-09 08:42:00,0,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.033,7.7795,0.1145,2024-07-09 08:48:00,6,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0312,7.7795,0.1145,2024-07-09 08:56:00,14,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0292,7.7795,0.1145,2024-07-09 09:08:00,26,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0272,7.7795,0.1145,2024-07-09 09:20:00,38,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0252,7.7795,0.1145,2024-07-09 09:28:00,46,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0235,7.7795,0.1145,2024-07-09 09:43:00,61,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0178,7.7795,0.1145,2024-07-09 10:17:00,95,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0168,7.7795,0.1145,2024-07-09 10:37:00,115,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0158,7.7795,0.1145,2024-07-09 11:01:00,139,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0129,7.7795,0.1145,2024-07-09 11:26:00,164,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0102,7.7795,0.1145,2024-07-09 11:49:00,187,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0085,7.7795,0.1145,2024-07-09 12:11:00,209,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0064,7.7795,0.1145,2024-07-09 12:28:00,226,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0024,7.7795,0.1145,2024-07-09 13:05:00,263,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,8.0001,7.7795,0.1145,2024-07-09 13:34:00,292,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9976,7.7795,0.1145,2024-07-09 14:01:00,319,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9944,7.7795,0.1145,2024-07-09 14:29:00,347,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9914,7.7795,0.1145,2024-07-09 15:00:00,378,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9887,7.7795,0.1145,2024-07-09 15:30:00,408,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9857,7.7795,0.1145,2024-07-09 16:00:00,438,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9833,7.7795,0.1145,2024-07-09 16:29:00,467,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9804,7.7795,0.1145,2024-07-09 16:59:00,497,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9779,7.7795,0.1145,2024-07-09 17:29:00,527,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9748,7.7795,0.1145,2024-07-09 18:00:00,558,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9717,7.7795,0.1145,2024-07-09 18:44:00,602,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9666,7.7795,0.1145,2024-07-09 19:47:00,665,"2024"
"FASY_02","2","2024-07-09",15.6301,8.0398,7.9517,7.7795,0.1145,2024-07-09 23:32:00,890,"2024"
"FASY_02","2","2024-07-10",15.6301,8.0398,7.9243,7.7795,0.1145,2024-07-10 09:08:00,1466,"2024"
"FASY_02","2","2024-07-10",15.6301,8.0398,7.912,7.7795,0.1145,2024-07-10 13:43:00,1741,"2024"
"FASY_02","2","2024-07-10",15.6301,8.0398,7.912,7.7795,0.1145,2024-07-10 16:49:00,1927,"2024"
"FASY_02","2","2024-07-11",15.6301,8.0398,7.9039,7.7795,0.1145,2024-07-11 09:20:00,2918,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.14,7.6946,0.2047,2024-07-09 08:43:00,0,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.1379,7.6946,0.2047,2024-07-09 08:48:00,5,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.1339,7.6946,0.2047,2024-07-09 08:56:00,13,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.1288,7.6946,0.2047,2024-07-09 09:08:00,25,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.125,7.6946,0.2047,2024-07-09 09:20:00,37,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.1212,7.6946,0.2047,2024-07-09 09:29:00,46,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.1159,7.6946,0.2047,2024-07-09 09:43:00,60,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.1108,7.6946,0.2047,2024-07-09 09:57:00,74,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.1031,7.6946,0.2047,2024-07-09 10:17:00,94,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0991,7.6946,0.2047,2024-07-09 10:38:00,115,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0959,7.6946,0.2047,2024-07-09 11:01:00,138,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.089,7.6946,0.2047,2024-07-09 11:27:00,164,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0833,7.6946,0.2047,2024-07-09 11:50:00,187,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0788,7.6946,0.2047,2024-07-09 12:11:00,208,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0747,7.6946,0.2047,2024-07-09 12:28:00,225,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0655,7.6946,0.2047,2024-07-09 13:06:00,263,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0594,7.6946,0.2047,2024-07-09 13:34:00,291,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0537,7.6946,0.2047,2024-07-09 14:01:00,318,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0473,7.6946,0.2047,2024-07-09 14:30:00,347,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.041,7.6946,0.2047,2024-07-09 15:00:00,377,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0346,7.6946,0.2047,2024-07-09 15:30:00,407,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0288,7.6946,0.2047,2024-07-09 16:00:00,437,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0233,7.6946,0.2047,2024-07-09 16:29:00,466,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0179,7.6946,0.2047,2024-07-09 16:59:00,496,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0122,7.6946,0.2047,2024-07-09 17:30:00,527,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,8.0067,7.6946,0.2047,2024-07-09 18:00:00,557,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,7.9997,7.6946,0.2047,2024-07-09 18:45:00,602,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,7.99,7.6946,0.2047,2024-07-09 19:48:00,665,"2024"
"FASY_03","2","2024-07-09",23.5896,8.1376,7.9611,7.6946,0.2047,2024-07-09 23:23:00,880,"2024"
"FASY_03","2","2024-07-10",23.5896,8.1376,7.9241,7.6946,0.2047,2024-07-10 09:09:00,1466,"2024"
"FASY_03","2","2024-07-10",23.5896,8.1376,7.9199,7.6946,0.2047,2024-07-10 13:43:00,1740,"2024"
"FASY_03","2","2024-07-10",23.5896,8.1376,7.9191,7.6946,0.2047,2024-07-10 16:49:00,1926,"2024"
"FASY_03","2","2024-07-11",23.5896,8.1376,7.9182,7.6946,0.2047,2024-07-11 09:20:00,2917,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0346,7.5432,0.2342,2024-07-09 08:46:00,0,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0338,7.5432,0.2342,2024-07-09 08:49:00,3,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0322,7.5432,0.2342,2024-07-09 08:57:00,11,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0287,7.5432,0.2342,2024-07-09 09:09:00,23,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0254,7.5432,0.2342,2024-07-09 09:20:00,34,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0237,7.5432,0.2342,2024-07-09 09:29:00,43,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0204,7.5432,0.2342,2024-07-09 09:43:00,57,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0169,7.5432,0.2342,2024-07-09 09:57:00,71,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0126,7.5432,0.2342,2024-07-09 10:19:00,93,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0102,7.5432,0.2342,2024-07-09 10:38:00,112,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0081,7.5432,0.2342,2024-07-09 11:02:00,136,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,8.0037,7.5432,0.2342,2024-07-09 11:28:00,162,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9997,7.5432,0.2342,2024-07-09 11:50:00,184,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9961,7.5432,0.2342,2024-07-09 12:12:00,206,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9931,7.5432,0.2342,2024-07-09 12:29:00,223,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9867,7.5432,0.2342,2024-07-09 13:06:00,260,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9809,7.5432,0.2342,2024-07-09 13:34:00,288,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9775,7.5432,0.2342,2024-07-09 14:02:00,316,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9724,7.5432,0.2342,2024-07-09 14:30:00,344,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9676,7.5432,0.2342,2024-07-09 15:01:00,375,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9619,7.5432,0.2342,2024-07-09 15:30:00,404,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9572,7.5432,0.2342,2024-07-09 16:00:00,434,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9521,7.5432,0.2342,2024-07-09 16:29:00,463,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9474,7.5432,0.2342,2024-07-09 16:59:00,493,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9424,7.5432,0.2342,2024-07-09 17:31:00,525,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9371,7.5432,0.2342,2024-07-09 18:00:00,554,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9308,7.5432,0.2342,2024-07-09 18:45:00,599,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.9217,7.5432,0.2342,2024-07-09 19:48:00,662,"2024"
"FASY_04","2","2024-07-09",31.7439,8.0317,7.8928,7.5432,0.2342,2024-07-09 23:23:00,877,"2024"
"FASY_04","2","2024-07-10",31.7439,8.0317,7.8186,7.5432,0.2342,2024-07-10 09:09:00,1463,"2024"
"FASY_04","2","2024-07-10",31.7439,8.0317,7.8032,7.5432,0.2342,2024-07-10 13:44:00,1738,"2024"
"FASY_04","2","2024-07-10",31.7439,8.0317,7.7993,7.5432,0.2342,2024-07-10 16:50:00,1924,"2024"
"FASY_04","2","2024-07-11",31.7439,8.0317,7.7972,7.5432,0.2342,2024-07-11 09:20:00,2914,"2024"
