"year","campaign","date","species","sample_id","psi_tlp","psi_ft","elasticity_sym","elasticity_tot","capacitance_tlp_sym","capacitance_tlp_tot","capacitance_ft_sym","capacitance_ft_tot","rwc_tot_tlp","rwc_sym_tlp","mean_psi_bar","psi_midday_mpa","pheno_start_doy","doy","leaf_age_d","gmin","p12","p50","p88","T5","T50","T95"
"2024","1",2024-05-28,"FASY","FASY_04",-2.24778795593441,-1.92486516081679,7.98017002935334,11.8977852533327,0.0119021303993993,0.00798308443768026,0.0119021303993993,0.00798308443768026,91.8565392544987,85.6337518730328,NA,NA,104,149,45,2.28605709808254,-1.979448555,-2.501385157,-3.023315105,48.9001193697732,50.4007072044897,51.2644167578352
"2024","2",2024-07-09,"FREX","FREX_05",-2.68660713814612,-2.22957005441868,8.88895676898053,11.9516240895375,0.00894953756867065,0.00665617090650638,0.00894953756867065,0.00665617090650638,90.3060391012637,82.9883172259111,-14.5,-1.45,138,191,53,1.35480617968239,-3.461258053,-4.736080997,-6.712187263,33.7488750868491,44.861005921884,52.6451271289402
"2024","2",2024-07-09,"FREX","FREX_06",-2.47593225021334,-2.03397113252693,8.44714070911556,10.7865057441154,0.00912932356330231,0.00714936630524021,0.00912932356330231,0.00714936630524021,89.9684652087207,82.1497087552245,-19.5,-1.95,138,191,53,3.96242295292386,-3.290744483,-4.220859988,-6.516650381,44.2200352544506,45.7797894647271,46.6806650718746
"2024","2",2024-07-09,"FREX","FREX_07",-2.47503923513545,-2.03035409075678,7.86920831456451,9.75047357496581,0.00866332523403061,0.00699181536560897,0.00866332523403061,0.00699181536560897,89.1460063903318,82.0332082794505,-17,-1.7,138,191,53,2.05862698341794,-3.737883297,-4.618448866,-4.912650343,48.6215011173405,50.6586977911579,51.8411946201055
"2024","2",2024-07-09,"FREX","FREX_08",-2.13631264315656,-1.85021937826833,7.72030568755813,12.2367052245534,0.012332217511928,0.00778056570378947,0.012332217511928,0.00778056570378947,92.5385207609511,86.6080807130594,-16.5,-1.65,138,191,53,1.47277514115427,-3.497625168,-3.908539417,-6.056182464,36.5223273830672,47.7454649461729,55.5077279885468
"2024","2",2024-07-09,"FASY","FASY_01",-1.61861761646234,-1.40277603770549,7.08451265413899,14.4817162213421,0.0162433424974314,0.00794630717172704,0.0162433424974314,0.00794630717172704,94.8458048460327,86.6650667482174,-19,-1.9,104,191,87,5.65272531919657,-1.673736127,-2.664801185,-4.084773261,50.4049653047938,53.3613142517515,55.0987723822632
"2024","2",2024-07-09,"FASY","FASY_02",-1.62261926351743,-1.26118694872714,6.06463199182276,17.2015602611613,0.0129157176210651,0.00455360287629931,0.0129157176210651,0.00455360287629931,94.9381506382001,77.7253775474845,-12.75,-1.275,104,191,87,4.08073961872611,-1.438490144,-2.402543171,-2.838015302,45.732707327936,52.2229195740688,56.2679579707573
"2024","2",2024-07-09,"FASY","FASY_03",-1.37263382600977,-1.07050658737724,6.90116091172466,27.138835089752,0.0189636608569342,0.00482228786225597,0.0189636608569342,0.00482228786225597,95.764844807417,77.9892326046772,-14.5,-1.45,104,191,87,6.34448644758457,-3.396726402,-4.040551427,-4.661345801,50.423967515183,52.8244099077674,54.2236914655191
"2024","2",2024-07-09,"FASY","FASY_04",-2.01900567791388,-1.64090983783936,7.92404160544813,15.2925396584439,0.0133581530952564,0.00692171236844309,0.0133581530952564,0.00692171236844309,92.0891687380045,81.2731660831592,-14.25,-1.425,104,191,87,3.11120025011801,-3.449747116,-4.315862416,-5.254025581,51.8506088553517,53.6924289105412,54.7564182144239
"2024","3",2024-08-13,"FREX","FREX_05",-2.66892564200558,-2.24845025443492,8.06450346781427,8.72553625458648,0.00822284413476562,0.00759989450565365,0.00822284413476562,0.00759989450565365,88.7946354180339,84.245518835261,-17.26,-1.726,138,226,88,2.83278283448374,-3.454569911,-4.064222317,-6.501476261,48.5616283597959,50.0959438292194,50.979672913282
"2024","3",2024-08-13,"FREX","FREX_06",-3.04482208729072,-2.71664294140766,8.54764544973438,10.4242374990292,0.00778754425238367,0.0063856149861984,0.00778754425238367,0.0063856149861984,91.9297526858332,89.2217299903037,-23.95,-2.395,138,226,88,4.06692516247158,-3.803880208,-4.187069322,-4.977240649,47.5721579872868,49.5696574864213,50.7291897454681
"2024","3",2024-08-13,"FREX","FREX_07",-2.87163160814548,-2.40557065697555,8.79376289099922,7.69557130727989,0.00680478093980145,0.00777585285360133,0.00680478093980145,0.00777585285360133,87.6294395635789,83.7701692010935,-24.45,-2.445,138,226,88,10.9258422648425,-3.612488277,-3.695181009,-4.381199576,48.7333467755345,50.1846456835949,51.0194128867031
"2024","3",2024-08-13,"FREX","FREX_08",-2.68351470014356,-2.1772852104556,9.18490127587901,8.75800495540085,0.00890194371945376,0.00933585612739262,0.00890194371945376,0.00933585612739262,86.9575973756615,81.1355797804694,-21.2,-2.12,138,226,88,5.16816311011743,-2.907162886,-3.197393517,-4.930458185,49.246457535916,50.4389328367238,51.12193647325
"2024","3",2024-08-13,"FASY","FASY_01",-1.70229168786296,-1.16501591966198,7.31099312223287,25.42122980649,0.0123564950688086,0.00355365382204684,0.0123564950688086,0.00355365382204684,94.9526068353874,68.4380901327505,-13.8,-1.38,104,226,122,4.37967230404365,-3.18847929,-3.752160056,-4.315909346,50.5743059107649,52.9917192657208,54.4010968345335
